id,name,new_date,hour,load_kW,pv_kW,demand_kWh,supply_kWh,minute_new,monthnew,yearnew,net_kWh,status,source
28632,h1,2022-05-29,20,10.06,0.01,9.89,0,0,5,2022,-9.89,D,50kW
28641,h1,2022-05-29,21,11.53,0.01,10.33,0,0,5,2022,-10.33,D,50kW
28649,h1,2022-05-29,22,12.24,0.01,11.78,0,0,5,2022,-11.78,D,50kW
28655,h1,2022-05-29,23,10.62,0.01,11.56,0,0,5,2022,-11.56,D,50kW
28664,h1,2022-05-30,1,11.36,0.01,11.47,0,0,5,2022,-11.47,D,50kW
28670,h1,2022-05-30,2,8.85,0.01,8.15,0,0,5,2022,-8.15,D,50kW
28679,h1,2022-05-30,3,6.88,0.01,7.63,0,0,5,2022,-7.63,D,50kW
28686,h1,2022-05-30,4,8.61,0.01,6.78,0,0,5,2022,-6.78,D,50kW
28693,h1,2022-05-30,5,5.05,0.01,6.92,0,0,5,2022,-6.92,D,50kW
28704,h1,2022-05-30,6,8.79,0.29,7.16,0,0,5,2022,-7.16,D,50kW
28712,h1,2022-05-30,7,5.74,3.88,4.89,0,0,5,2022,-4.89,D,50kW
28719,h1,2022-05-30,8,12.15,10.04,3.18,0.01,0,5,2022,-3.17,D,50kW
28726,h1,2022-05-30,9,45.37,14.67,18,0,0,5,2022,-18,D,50kW
28734,h1,2022-05-30,10,54.7,20.85,35.55,0,0,5,2022,-35.55,D,50kW
28743,h1,2022-05-30,11,58.41,8.94,31.67,0,0,5,2022,-31.67,D,50kW
28747,h1,2022-05-30,12,68.8,24.46,30.21,0,0,5,2022,-30.21,D,50kW
28756,h1,2022-05-30,13,69.57,21.6,41.09,0,0,5,2022,-41.09,D,50kW
28763,h1,2022-05-30,14,70.84,21.39,53.89,0,0,5,2022,-53.89,D,50kW
28771,h1,2022-05-30,15,73.85,18.06,52.41,0,0,5,2022,-52.41,D,50kW
28780,h1,2022-05-30,16,58.43,11.69,48.11,0,0,5,2022,-48.11,D,50kW
28794,h1,2022-05-30,18,31.17,1.54,34.02,0,0,5,2022,-34.02,D,50kW
28799,h1,2022-05-30,19,12.38,0.01,23.5,0,0,5,2022,-23.5,D,50kW
28810,h1,2022-05-30,20,12.38,0.01,13.06,0,0,5,2022,-13.06,D,50kW
28815,h1,2022-05-30,21,14.79,0.01,12.61,0,0,5,2022,-12.61,D,50kW
28833,h1,2022-05-30,23,14.41,0.01,13.36,0,0,5,2022,-13.36,D,50kW
28837,h1,2022-05-31,1,10.16,0.01,11.78,0,0,5,2022,-11.78,D,50kW
28847,h1,2022-05-31,2,10.32,0.01,10.2,0,0,5,2022,-10.2,D,50kW
28855,h1,2022-05-31,3,7.86,0.01,9.55,0,0,5,2022,-9.55,D,50kW
28862,h1,2022-05-31,4,6.64,0.01,8.35,0,0,5,2022,-8.35,D,50kW
28868,h1,2022-05-31,5,8.17,0.01,8.53,0,0,5,2022,-8.53,D,50kW
28875,h1,2022-05-31,6,7.04,0.05,9.42,0,0,5,2022,-9.42,D,50kW
28884,h1,2022-05-31,7,7.03,1.96,6.84,0,0,5,2022,-6.84,D,50kW
28889,h1,2022-05-31,8,17.72,7.95,8.74,0,0,5,2022,-8.74,D,50kW
28898,h1,2022-05-31,9,54.38,13.76,23.47,0,0,5,2022,-23.47,D,50kW
28911,h1,2022-05-31,11,68.77,22.24,41.78,0,0,5,2022,-41.78,D,50kW
28920,h1,2022-05-31,12,64.79,13.55,48.44,0,0,5,2022,-48.44,D,50kW
28929,h1,2022-05-31,13,63.67,26.38,42.61,0,0,5,2022,-42.61,D,50kW
28935,h1,2022-05-31,14,57.32,21.39,43.87,0,0,5,2022,-43.87,D,50kW
28945,h1,2022-05-31,15,68.25,9.81,42.08,0,0,5,2022,-42.08,D,50kW
28953,h1,2022-05-31,16,65.87,4.56,56.69,0,0,5,2022,-56.69,D,50kW
28961,h1,2022-05-31,17,59.39,1.62,54.17,0,0,5,2022,-54.17,D,50kW
28968,h1,2022-05-31,18,31.18,0.2,39.03,0,0,5,2022,-39.03,D,50kW
28976,h1,2022-05-31,19,20.56,0.01,27.97,0,0,5,2022,-27.97,D,50kW
28981,h1,2022-05-31,20,17.21,0.01,19.94,0,0,5,2022,-19.94,D,50kW
28994,h1,2022-05-31,22,7.53,0.01,11.89,0,0,5,2022,-11.89,D,50kW
29003,h1,2022-05-31,23,7.96,0.01,9.84,0,0,5,2022,-9.84,D,50kW
29014,h1,2022-06-01,1,11.12,0.01,9.66,0,0,6,2022,-9.66,D,50kW
29027,h1,2022-06-01,3,9.81,0.01,8.37,0,0,6,2022,-8.37,D,50kW
29032,h1,2022-06-01,4,6.6,0.01,7.89,0,0,6,2022,-7.89,D,50kW
29042,h1,2022-06-01,5,10.17,0.01,7.94,0,0,6,2022,-7.94,D,50kW
29056,h1,2022-06-01,7,11.28,2.81,7.08,0,0,6,2022,-7.08,D,50kW
29066,h1,2022-06-01,8,12.33,10.9,4.34,0.09,0,6,2022,-4.25,D,50kW
29070,h1,2022-06-01,9,70.58,4.84,33.86,0,0,6,2022,-33.86,D,50kW
29087,h1,2022-06-01,11,73.96,29.6,54.75,0,0,6,2022,-54.75,D,50kW
29092,h1,2022-06-01,12,71.06,25.41,44.36,0,0,6,2022,-44.36,D,50kW
29103,h1,2022-06-01,13,58.68,17.13,42.74,0,0,6,2022,-42.74,D,50kW
29112,h1,2022-06-01,14,81.35,10.29,51.87,0,0,6,2022,-51.87,D,50kW
29117,h1,2022-06-01,15,77.61,19.67,54.17,0,0,6,2022,-54.17,D,50kW
29125,h1,2022-06-01,16,49.94,9.81,53.89,0,0,6,2022,-53.89,D,50kW
29133,h1,2022-06-01,17,41.28,5.01,40.52,0,0,6,2022,-40.52,D,50kW
29137,h1,2022-06-01,18,17.69,1.79,24.56,0,0,6,2022,-24.56,D,50kW
29148,h1,2022-06-01,19,13.03,0.01,12.24,0,0,6,2022,-12.24,D,50kW
29155,h1,2022-06-01,20,12.21,0.01,10.82,0,0,6,2022,-10.82,D,50kW
29163,h1,2022-06-01,21,11.46,0.01,10.57,0,0,6,2022,-10.57,D,50kW
29167,h1,2022-06-01,22,12.03,0.01,11.58,0,0,6,2022,-11.58,D,50kW
29175,h1,2022-06-01,23,14.23,0.01,11.45,0,0,6,2022,-11.45,D,50kW
29186,h1,2022-06-02,1,10.27,0.01,11.22,0,0,6,2022,-11.22,D,50kW
29190,h1,2022-06-02,2,10.82,0.01,9.96,0,0,6,2022,-9.96,D,50kW
29198,h1,2022-06-02,3,9.92,0.01,9.67,0,0,6,2022,-9.67,D,50kW
29207,h1,2022-06-02,4,6.15,0.01,8.06,0,0,6,2022,-8.06,D,50kW
29215,h1,2022-06-02,5,8.67,0.01,7.97,0,0,6,2022,-7.97,D,50kW
29222,h1,2022-06-02,6,6.82,0.13,8.75,0,0,6,2022,-8.75,D,50kW
29230,h1,2022-06-02,7,10.8,2.62,7.33,0,0,6,2022,-7.33,D,50kW
29250,h1,2022-06-02,10,43.86,22.46,27.48,0,0,6,2022,-27.48,D,50kW
29256,h1,2022-06-02,11,49.51,22.21,26.47,0,0,6,2022,-26.47,D,50kW
29262,h1,2022-06-02,12,48.6,24.97,28.33,0,0,6,2022,-28.33,D,50kW
29273,h1,2022-06-02,13,45.68,24.86,33.8,0,0,6,2022,-33.8,D,50kW
29278,h1,2022-06-02,14,56.66,24.75,40.19,0,0,6,2022,-40.19,D,50kW
29293,h1,2022-06-02,16,53.9,15.33,39.44,0,0,6,2022,-39.44,D,50kW
29301,h1,2022-06-02,17,37.11,7.62,36.57,0,0,6,2022,-36.57,D,50kW
29306,h1,2022-06-02,18,18.89,2.95,25.61,0,0,6,2022,-25.61,D,50kW
29317,h1,2022-06-02,19,15.93,0.01,16.02,0,0,6,2022,-16.02,D,50kW
29322,h1,2022-06-02,20,14.68,0.01,14.22,0,0,6,2022,-14.22,D,50kW
29330,h1,2022-06-02,21,12.97,0.01,13.73,0,0,6,2022,-13.73,D,50kW
29339,h1,2022-06-02,22,10.19,0.01,11.19,0,0,6,2022,-11.19,D,50kW
29349,h1,2022-06-02,23,9.84,0.01,10.33,0,0,6,2022,-10.33,D,50kW
29354,h1,2022-06-03,1,11.05,0.01,11.75,0,0,6,2022,-11.75,D,50kW
29360,h1,2022-06-03,2,10.86,0.01,10.16,0,0,6,2022,-10.16,D,50kW
29367,h1,2022-06-03,3,9.15,0.01,9.23,0,0,6,2022,-9.23,D,50kW
29376,h1,2022-06-03,4,6.03,0.01,8.3,0,0,6,2022,-8.3,D,50kW
29387,h1,2022-06-03,5,11.59,0.01,8.66,0,0,6,2022,-8.66,D,50kW
29397,h1,2022-06-03,7,8.78,1.89,6.07,0,0,6,2022,-6.07,D,50kW
29415,h1,2022-06-03,9,15.23,10.54,4.86,0.57,0,6,2022,-4.29,D,50kW
29420,h1,2022-06-03,10,10.03,5.98,0.47,3.38,0,6,2022,2.91,S,50kW
29434,h1,2022-06-03,12,42.29,26.04,0.02,13.46,0,6,2022,13.44,S,50kW
29440,h1,2022-06-03,13,33.18,23.74,1.22,10.09,0,6,2022,8.87,S,50kW
29451,h1,2022-06-03,14,27.44,21.66,0.65,5.52,0,6,2022,4.87,S,50kW
29458,h1,2022-06-03,15,22.8,20.15,1.78,3.73,0,6,2022,1.95,S,50kW
29465,h1,2022-06-03,16,17.79,10.46,3.33,0.58,0,6,2022,-2.75,D,50kW
29471,h1,2022-06-03,17,11.16,0.01,13.66,0,0,6,2022,-13.66,D,50kW
29479,h1,2022-06-03,18,11.2,0.01,9.53,0,0,6,2022,-9.53,D,50kW
29489,h1,2022-06-03,19,11.16,0.01,10.44,0,0,6,2022,-10.44,D,50kW
29498,h1,2022-06-03,20,11.3,0.01,9.03,0,0,6,2022,-9.03,D,50kW
29507,h1,2022-06-03,21,5.57,0.01,8.69,0,0,6,2022,-8.69,D,50kW
29515,h1,2022-06-03,22,10.82,0.01,10.04,0,0,6,2022,-10.04,D,50kW
29521,h1,2022-06-03,23,6.41,0.01,9.49,0,0,6,2022,-9.49,D,50kW
29534,h1,2022-06-04,1,9.41,0.01,9.07,0,0,6,2022,-9.07,D,50kW
29543,h1,2022-06-04,2,6.08,0.01,8.6,0,0,6,2022,-8.6,D,50kW
29549,h1,2022-06-04,3,6.24,0.01,8.28,0,0,6,2022,-8.28,D,50kW
29557,h1,2022-06-04,4,4.48,0.01,7.17,0,0,6,2022,-7.17,D,50kW
29569,h1,2022-06-04,5,8.61,0.01,7.19,0,0,6,2022,-7.19,D,50kW
29579,h1,2022-06-04,6,8.89,0.01,8.62,0,0,6,2022,-8.62,D,50kW
29584,h1,2022-06-04,7,3.86,2.59,5.85,0,0,6,2022,-5.85,D,50kW
29595,h1,2022-06-04,8,5.89,5.49,4.14,0,0,6,2022,-4.14,D,50kW
29606,h1,2022-06-04,9,11.31,8.64,0.59,1.89,0,6,2022,1.3,S,50kW
29612,h1,2022-06-04,10,19.82,14.99,1.86,0.98,0,6,2022,-0.88,D,50kW
29622,h1,2022-06-04,11,13.92,6.2,3.39,0.71,0,6,2022,-2.68,D,50kW
29631,h1,2022-06-04,12,15.9,15.35,0.92,0.95,0,6,2022,0.03,S,50kW
29642,h1,2022-06-04,13,14.68,14.03,0,4.55,0,6,2022,4.55,S,50kW
29652,h1,2022-06-04,14,37.39,23.9,0.11,9.83,0,6,2022,9.72,S,50kW
29661,h1,2022-06-04,15,21.3,19.03,0.53,7.28,0,6,2022,6.75,S,50kW
29670,h1,2022-06-04,16,15.78,11.35,1.44,1.79,0,6,2022,0.35,S,50kW
29679,h1,2022-06-04,17,4.86,4.54,1.89,0.46,0,6,2022,-1.43,D,50kW
29686,h1,2022-06-04,18,5.64,0.45,5.83,0.01,0,6,2022,-5.82,D,50kW
29697,h1,2022-06-04,19,12.06,0.01,10.27,0,0,6,2022,-10.27,D,50kW
29702,h1,2022-06-04,20,10.42,0.01,9.89,0,0,6,2022,-9.89,D,50kW
29714,h1,2022-06-04,21,10.03,0.01,8.84,0,0,6,2022,-8.84,D,50kW
29724,h1,2022-06-04,22,8.56,0.01,8.63,0,0,6,2022,-8.63,D,50kW
29729,h1,2022-06-04,23,7.52,0.01,8.71,0,0,6,2022,-8.71,D,50kW
29740,h1,2022-06-05,1,9.77,0.01,8.65,0,0,6,2022,-8.65,D,50kW
29750,h1,2022-06-05,2,8.12,0.01,8.64,0,0,6,2022,-8.64,D,50kW
29757,h1,2022-06-05,3,8.02,0.01,7.05,0,0,6,2022,-7.05,D,50kW
29767,h1,2022-06-05,4,5.84,0.01,6.23,0,0,6,2022,-6.23,D,50kW
29776,h1,2022-06-05,5,6.45,0.01,6.33,0,0,6,2022,-6.33,D,50kW
29794,h1,2022-06-05,7,7.14,1.69,5.9,0,0,6,2022,-5.9,D,50kW
29799,h1,2022-06-05,8,11.17,7.64,2.35,0.24,0,6,2022,-2.11,D,50kW
29811,h1,2022-06-05,9,28.88,17.57,0,7.86,0,6,2022,7.86,S,50kW
29818,h1,2022-06-05,10,15.34,11.51,0,11.1,0,6,2022,11.1,S,50kW
29827,h1,2022-06-05,11,26.25,16.88,0,9.3,0,6,2022,9.3,S,50kW
29839,h1,2022-06-05,12,31.89,18.15,0,16.31,0,6,2022,16.31,S,50kW
29849,h1,2022-06-05,13,31.82,18.99,0,9.42,0,6,2022,9.42,S,50kW
29853,h1,2022-06-05,14,18.13,14.26,0.04,6.58,0,6,2022,6.54,S,50kW
29862,h1,2022-06-05,15,10.36,10.08,0.04,5.1,0,6,2022,5.06,S,50kW
29874,h1,2022-06-05,16,17.95,15.23,1.39,2.18,0,6,2022,0.79,S,50kW
29884,h1,2022-06-05,17,9.84,4.57,2.81,0.27,0,6,2022,-2.54,D,50kW
29889,h1,2022-06-05,18,10.91,1.29,6.8,0,0,6,2022,-6.8,D,50kW
29903,h1,2022-06-05,19,11.82,0.01,10.14,0,0,6,2022,-10.14,D,50kW
29912,h1,2022-06-05,20,13.45,0.01,11.11,0,0,6,2022,-11.11,D,50kW
29916,h1,2022-06-05,21,7.49,0.01,9.4,0,0,6,2022,-9.4,D,50kW
29930,h1,2022-06-05,22,11.11,0.01,10.06,0,0,6,2022,-10.06,D,50kW
29939,h1,2022-06-05,23,7.1,0.01,10.21,0,0,6,2022,-10.21,D,50kW
29943,h1,2022-06-06,1,9.54,0.01,9.27,0,0,6,2022,-9.27,D,50kW
29957,h1,2022-06-06,2,6.11,0.01,7.55,0,0,6,2022,-7.55,D,50kW
29962,h1,2022-06-06,3,8.47,0.01,7.68,0,0,6,2022,-7.68,D,50kW
29970,h1,2022-06-06,4,9.23,0.01,6.68,0,0,6,2022,-6.68,D,50kW
29984,h1,2022-06-06,5,6.27,0.01,7.09,0,0,6,2022,-7.09,D,50kW
29990,h1,2022-06-06,6,5.03,0.13,6.89,0,0,6,2022,-6.89,D,50kW
29997,h1,2022-06-06,7,6.58,3.64,4.48,0,0,6,2022,-4.48,D,50kW
30011,h1,2022-06-06,8,9.86,8.17,2.82,0.1,0,6,2022,-2.72,D,50kW
30020,h1,2022-06-06,9,40.61,18.16,13.37,0.13,0,6,2022,-13.24,D,50kW
30028,h1,2022-06-06,10,48.84,17.11,39.74,0,0,6,2022,-39.74,D,50kW
30038,h1,2022-06-06,11,46.63,23.3,32.4,0,0,6,2022,-32.4,D,50kW
30046,h1,2022-06-06,12,42.37,18.9,28.1,0,0,6,2022,-28.1,D,50kW
30056,h1,2022-06-06,13,53.05,25.84,26.87,0,0,6,2022,-26.87,D,50kW
30063,h1,2022-06-06,14,60.31,24.65,29.78,0,0,6,2022,-29.78,D,50kW
30071,h1,2022-06-06,15,52.17,8.7,42.14,0,0,6,2022,-42.14,D,50kW
30083,h1,2022-06-06,16,51.37,13.42,45.07,0,0,6,2022,-45.07,D,50kW
30088,h1,2022-06-06,17,29.51,4.54,39.75,0,0,6,2022,-39.75,D,50kW
30097,h1,2022-06-06,18,24.16,1.8,23.87,0,0,6,2022,-23.87,D,50kW
30108,h1,2022-06-06,19,18.87,0.01,17.97,0,0,6,2022,-17.97,D,50kW
30117,h1,2022-06-06,20,14.48,0.01,15.42,0,0,6,2022,-15.42,D,50kW
30125,h1,2022-06-06,21,13.99,0.01,13.5,0,0,6,2022,-13.5,D,50kW
30136,h1,2022-06-06,22,15.22,0.01,13.66,0,0,6,2022,-13.66,D,50kW
30142,h1,2022-06-06,23,10.17,0.01,13.83,0,0,6,2022,-13.83,D,50kW
30152,h1,2022-06-07,1,10.5,0.01,12.46,0,0,6,2022,-12.46,D,50kW
30162,h1,2022-06-07,2,14.51,0.01,12.14,0,0,6,2022,-12.14,D,50kW
30173,h1,2022-06-07,3,13.72,0.01,12.43,0,0,6,2022,-12.43,D,50kW
30181,h1,2022-06-07,4,12.86,0.01,11.21,0,0,6,2022,-11.21,D,50kW
30188,h1,2022-06-07,5,13.41,0.01,11.26,0,0,6,2022,-11.26,D,50kW
30199,h1,2022-06-07,6,12.33,0.1,11.5,0,0,6,2022,-11.5,D,50kW
30205,h1,2022-06-07,7,12.67,2.33,9.91,0,0,6,2022,-9.91,D,50kW
30217,h1,2022-06-07,8,18.97,7.17,8.42,0,0,6,2022,-8.42,D,50kW
30226,h1,2022-06-07,9,42.97,11.2,12.25,0,0,6,2022,-12.25,D,50kW
30233,h1,2022-06-07,10,41.42,10.71,33.19,0,0,6,2022,-33.19,D,50kW
30244,h1,2022-06-07,11,45.49,15.91,33.64,0,0,6,2022,-33.64,D,50kW
30253,h1,2022-06-07,12,51.41,15.55,28.69,0,0,6,2022,-28.69,D,50kW
30261,h1,2022-06-07,13,56.64,15.92,29.9,0,0,6,2022,-29.9,D,50kW
30270,h1,2022-06-07,14,54.92,15.63,40.71,0,0,6,2022,-40.71,D,50kW
30280,h1,2022-06-07,15,64.11,9.62,38.48,0,0,6,2022,-38.48,D,50kW
30289,h1,2022-06-07,16,54.87,10.38,44.11,0,0,6,2022,-44.11,D,50kW
30294,h1,2022-06-07,17,41.89,7.03,44.56,0,0,6,2022,-44.56,D,50kW
30308,h1,2022-06-07,18,13.68,1.62,24.58,0,0,6,2022,-24.58,D,50kW
30316,h1,2022-06-07,19,13.25,0.01,12.13,0,0,6,2022,-12.13,D,50kW
30321,h1,2022-06-07,20,9.35,0.01,11.04,0,0,6,2022,-11.04,D,50kW
30333,h1,2022-06-07,21,10.38,0.01,9.91,0,0,6,2022,-9.91,D,50kW
30340,h1,2022-06-07,22,11.45,0.01,9.87,0,0,6,2022,-9.87,D,50kW
30351,h1,2022-06-07,23,8.01,0.01,9.43,0,0,6,2022,-9.43,D,50kW
30359,h1,2022-06-08,1,10.14,0.01,9.47,0,0,6,2022,-9.47,D,50kW
30368,h1,2022-06-08,2,11.06,0.01,9.01,0,0,6,2022,-9.01,D,50kW
30378,h1,2022-06-08,3,9.54,0.01,8.88,0,0,6,2022,-8.88,D,50kW
30392,h1,2022-06-08,5,9.85,0.01,7.53,0,0,6,2022,-7.53,D,50kW
30398,h1,2022-06-08,6,8.82,0.11,7.87,0,0,6,2022,-7.87,D,50kW
30406,h1,2022-06-08,7,9.53,5.17,5.78,0,0,6,2022,-5.78,D,50kW
30417,h1,2022-06-08,8,15.24,12.9,1.71,0.56,0,6,2022,-1.15,D,50kW
30427,h1,2022-06-08,9,61.54,13.19,35.95,0.03,0,6,2022,-35.92,D,50kW
30436,h1,2022-06-08,10,55.57,29.06,48.89,0,0,6,2022,-48.89,D,50kW
30443,h1,2022-06-08,11,59.4,20.95,36.38,0,0,6,2022,-36.38,D,50kW
30452,h1,2022-06-08,12,57.25,32.21,33.81,0,0,6,2022,-33.81,D,50kW
30464,h1,2022-06-08,13,49.25,26.68,24.75,0,0,6,2022,-24.75,D,50kW
30469,h1,2022-06-08,14,58.03,13.77,33.3,0,0,6,2022,-33.3,D,50kW
30477,h1,2022-06-08,15,53.07,9.98,37.26,0,0,6,2022,-37.26,D,50kW
30489,h1,2022-06-08,16,43.57,6.87,37.28,0,0,6,2022,-37.28,D,50kW
30496,h1,2022-06-08,17,41.76,2.38,37,0,0,6,2022,-37,D,50kW
30506,h1,2022-06-08,18,20.96,0.94,19.92,0,0,6,2022,-19.92,D,50kW
30515,h1,2022-06-08,19,12.66,0.01,14.61,0,0,6,2022,-14.61,D,50kW
30525,h1,2022-06-08,20,11.05,0.01,11.75,0,0,6,2022,-11.75,D,50kW
30532,h1,2022-06-08,21,6.42,0.01,10.72,0,0,6,2022,-10.72,D,50kW
30541,h1,2022-06-08,22,10.89,0.01,10.92,0,0,6,2022,-10.92,D,50kW
30553,h1,2022-06-08,23,11.8,0.01,10.1,0,0,6,2022,-10.1,D,50kW
30558,h1,2022-06-09,1,7.92,0.01,10.74,0,0,6,2022,-10.74,D,50kW
30572,h1,2022-06-09,2,10.6,0.01,9.44,0,0,6,2022,-9.44,D,50kW
30579,h1,2022-06-09,3,6.62,0.01,9.23,0,0,6,2022,-9.23,D,50kW
30589,h1,2022-06-09,4,6.62,0.01,8.16,0,0,6,2022,-8.16,D,50kW
30598,h1,2022-06-09,5,6.83,0.01,8.26,0,0,6,2022,-8.26,D,50kW
30606,h1,2022-06-09,6,5.1,0.08,7.86,0,0,6,2022,-7.86,D,50kW
30615,h1,2022-06-09,7,6.49,3.48,5.94,0,0,6,2022,-5.94,D,50kW
30622,h1,2022-06-09,8,12.72,10.69,4.15,0.04,0,6,2022,-4.11,D,50kW
30631,h1,2022-06-09,9,46.48,19.82,12.43,0.14,0,6,2022,-12.29,D,50kW
30639,h1,2022-06-09,10,41.86,18.64,25.14,0,0,6,2022,-25.14,D,50kW
30646,h1,2022-06-09,11,45.61,9.99,24.18,0,0,6,2022,-24.18,D,50kW
30657,h1,2022-06-09,12,45.11,16.76,28.4,0,0,6,2022,-28.4,D,50kW
30666,h1,2022-06-09,13,47.95,11.82,28.82,0,0,6,2022,-28.82,D,50kW
30676,h1,2022-06-09,14,53.34,21.77,32.1,0,0,6,2022,-32.1,D,50kW
30681,h1,2022-06-09,15,47.99,6.83,36.47,0,0,6,2022,-36.47,D,50kW
30693,h1,2022-06-09,16,36.85,17.19,37.89,0,0,6,2022,-37.89,D,50kW
30700,h1,2022-06-09,17,29.13,4.81,31.82,0,0,6,2022,-31.82,D,50kW
30708,h1,2022-06-09,18,18.29,1.05,26.27,0,0,6,2022,-26.27,D,50kW
30721,h1,2022-06-09,19,16.91,0.01,16.16,0,0,6,2022,-16.16,D,50kW
30729,h1,2022-06-09,20,13.18,0.01,14.06,0,0,6,2022,-14.06,D,50kW
30736,h1,2022-06-09,21,12.55,0.01,14.17,0,0,6,2022,-14.17,D,50kW
30746,h1,2022-06-09,22,9.92,0.01,14.3,0,0,6,2022,-14.3,D,50kW
30754,h1,2022-06-09,23,15.13,0.01,13.2,0,0,6,2022,-13.2,D,50kW
30766,h1,2022-06-10,1,6.13,0.01,9.53,0,0,6,2022,-9.53,D,50kW
30771,h1,2022-06-10,2,5.78,0.01,8.05,0,0,6,2022,-8.05,D,50kW
30781,h1,2022-06-10,3,6.32,0.01,7.46,0,0,6,2022,-7.46,D,50kW
30792,h1,2022-06-10,4,9.05,0.01,6.97,0,0,6,2022,-6.97,D,50kW
30802,h1,2022-06-10,5,10.38,0.01,7.36,0,0,6,2022,-7.36,D,50kW
30807,h1,2022-06-10,6,8.61,0.06,8.27,0,0,6,2022,-8.27,D,50kW
30821,h1,2022-06-10,7,6.03,2.68,6.15,0,0,6,2022,-6.15,D,50kW
30826,h1,2022-06-10,8,7.2,7.2,3.88,0,0,6,2022,-3.88,D,50kW
30838,h1,2022-06-10,9,39.24,9.1,20.98,0.11,0,6,2022,-20.87,D,50kW
30843,h1,2022-06-10,10,45.06,23.27,26.82,0,0,6,2022,-26.82,D,50kW
30856,h1,2022-06-10,11,36.07,24.33,20.29,0,0,6,2022,-20.29,D,50kW
30862,h1,2022-06-10,12,34.94,23.65,18.71,0,0,6,2022,-18.71,D,50kW
30871,h1,2022-06-10,13,49.23,22.18,23.37,0,0,6,2022,-23.37,D,50kW
30882,h1,2022-06-10,14,54.93,18.63,33.08,0,0,6,2022,-33.08,D,50kW
30889,h1,2022-06-10,15,50.13,11.9,33.73,0,0,6,2022,-33.73,D,50kW
30899,h1,2022-06-10,16,52.62,8.46,36.94,0,0,6,2022,-36.94,D,50kW
30909,h1,2022-06-10,18,25.33,0.83,30.92,0,0,6,2022,-30.92,D,50kW
30917,h1,2022-06-10,19,28.97,0.01,27.1,0,0,6,2022,-27.1,D,50kW
30926,h1,2022-06-10,20,13.46,0.01,13.28,0,0,6,2022,-13.28,D,50kW
30934,h1,2022-06-10,21,9.52,0.01,11.45,0,0,6,2022,-11.45,D,50kW
30946,h1,2022-06-10,22,12.89,0.01,11.34,0,0,6,2022,-11.34,D,50kW
30951,h1,2022-06-10,23,12.67,0.01,11.14,0,0,6,2022,-11.14,D,50kW
30961,h1,2022-06-11,1,10.24,0.01,11.49,0,0,6,2022,-11.49,D,50kW
30971,h1,2022-06-11,2,8.51,0.01,10.75,0,0,6,2022,-10.75,D,50kW
30983,h1,2022-06-11,3,12.02,0.01,10.01,0,0,6,2022,-10.01,D,50kW
30991,h1,2022-06-11,4,9.37,0.01,9.22,0,0,6,2022,-9.22,D,50kW
30997,h1,2022-06-11,6,11.14,0.09,10.05,0,0,6,2022,-10.05,D,50kW
31006,h1,2022-06-11,7,10.5,2.41,8.83,0,0,6,2022,-8.83,D,50kW
31018,h1,2022-06-11,8,8.34,4.02,5.25,0,0,6,2022,-5.25,D,50kW
31026,h1,2022-06-11,9,12.4,8.47,2.48,0.18,0,6,2022,-2.3,D,50kW
31034,h1,2022-06-11,10,13.11,10.97,1.06,0.81,0,6,2022,-0.25,D,50kW
31046,h1,2022-06-11,11,17.15,15.36,0.89,1.84,0,6,2022,0.95,S,50kW
31052,h1,2022-06-11,12,14.57,13.35,0.82,1.55,0,6,2022,0.73,S,50kW
31061,h1,2022-06-11,13,18.03,14.42,0,3.37,0,6,2022,3.37,S,50kW
31070,h1,2022-06-11,14,27.54,20.31,0,8.31,0,6,2022,8.31,S,50kW
31078,h1,2022-06-11,15,28.95,11.51,2.51,5.25,0,6,2022,2.74,S,50kW
31086,h1,2022-06-11,16,24.76,9.08,13.77,0,0,6,2022,-13.77,D,50kW
31097,h1,2022-06-11,17,14.78,4.26,5.76,0,0,6,2022,-5.76,D,50kW
31105,h1,2022-06-11,18,12.73,1.77,9.38,0,0,6,2022,-9.38,D,50kW
31118,h1,2022-06-11,19,11.8,0.01,12.01,0,0,6,2022,-12.01,D,50kW
31127,h1,2022-06-11,20,15.05,0.01,11.41,0,0,6,2022,-11.41,D,50kW
31132,h1,2022-06-11,21,11.61,0.01,13.06,0,0,6,2022,-13.06,D,50kW
31142,h1,2022-06-11,22,16.68,0.01,13.41,0,0,6,2022,-13.41,D,50kW
31153,h1,2022-06-11,23,11.1,0.01,13.23,0,0,6,2022,-13.23,D,50kW
31160,h1,2022-06-12,1,11.54,0.01,12.5,0,0,6,2022,-12.5,D,50kW
31168,h1,2022-06-12,2,8.92,0.01,11.48,0,0,6,2022,-11.48,D,50kW
31176,h1,2022-06-12,3,8.54,0.01,10.75,0,0,6,2022,-10.75,D,50kW
31190,h1,2022-06-12,4,10.67,0.01,10.6,0,0,6,2022,-10.6,D,50kW
31197,h1,2022-06-12,5,12.34,0.01,10.62,0,0,6,2022,-10.62,D,50kW
31205,h1,2022-06-12,6,8.83,0.05,10.83,0,0,6,2022,-10.83,D,50kW
31215,h1,2022-06-12,7,8.98,3.37,8.75,0,0,6,2022,-8.75,D,50kW
31222,h1,2022-06-12,8,11.56,11.04,4.47,0.01,0,6,2022,-4.46,D,50kW
31235,h1,2022-06-12,9,11.32,10.57,1.84,0.59,0,6,2022,-1.25,D,50kW
