,datetime,nat_demand,date,newdate,newtime,y,m,d
14341,2016-08-22 14:00:00,1392.248,2016-08-22 14:00:00,2016-08-22,14:00:00,2016,8,22
14342,2016-08-22 15:00:00,1378.6169,2016-08-22 15:00:00,2016-08-22,15:00:00,2016,8,22
14343,2016-08-22 16:00:00,1321.8951,2016-08-22 16:00:00,2016-08-22,16:00:00,2016,8,22
14344,2016-08-22 17:00:00,1242.3833000000002,2016-08-22 17:00:00,2016-08-22,17:00:00,2016,8,22
14345,2016-08-22 18:00:00,1232.9404000000002,2016-08-22 18:00:00,2016-08-22,18:00:00,2016,8,22
14346,2016-08-22 19:00:00,1222.4165,2016-08-22 19:00:00,2016-08-22,19:00:00,2016,8,22
14347,2016-08-22 20:00:00,1184.4667,2016-08-22 20:00:00,2016-08-22,20:00:00,2016,8,22
14348,2016-08-22 21:00:00,1136.5609,2016-08-22 21:00:00,2016-08-22,21:00:00,2016,8,22
14349,2016-08-22 22:00:00,1058.6671,2016-08-22 22:00:00,2016-08-22,22:00:00,2016,8,22
14350,2016-08-22 23:00:00,1000.8539,2016-08-22 23:00:00,2016-08-22,23:00:00,2016,8,22
14351,2016-08-23 00:00:00,974.1361,2016-08-23 00:00:00,2016-08-23,00:00:00,2016,8,23
14352,2016-08-23 01:00:00,928.2305,2016-08-23 01:00:00,2016-08-23,01:00:00,2016,8,23
14353,2016-08-23 02:00:00,908.958,2016-08-23 02:00:00,2016-08-23,02:00:00,2016,8,23
14354,2016-08-23 03:00:00,908.1619,2016-08-23 03:00:00,2016-08-23,03:00:00,2016,8,23
14355,2016-08-23 04:00:00,885.3506,2016-08-23 04:00:00,2016-08-23,04:00:00,2016,8,23
14356,2016-08-23 05:00:00,935.3345,2016-08-23 05:00:00,2016-08-23,05:00:00,2016,8,23
14357,2016-08-23 06:00:00,962.0054,2016-08-23 06:00:00,2016-08-23,06:00:00,2016,8,23
14358,2016-08-23 07:00:00,1047.2492,2016-08-23 07:00:00,2016-08-23,07:00:00,2016,8,23
14359,2016-08-23 08:00:00,1218.3646,2016-08-23 08:00:00,2016-08-23,08:00:00,2016,8,23
14360,2016-08-23 09:00:00,1255.136,2016-08-23 09:00:00,2016-08-23,09:00:00,2016,8,23
14361,2016-08-23 10:00:00,1386.6056,2016-08-23 10:00:00,2016-08-23,10:00:00,2016,8,23
14362,2016-08-23 11:00:00,1408.6265,2016-08-23 11:00:00,2016-08-23,11:00:00,2016,8,23
14363,2016-08-23 12:00:00,1428.7417,2016-08-23 12:00:00,2016-08-23,12:00:00,2016,8,23
14364,2016-08-23 13:00:00,1434.6742000000002,2016-08-23 13:00:00,2016-08-23,13:00:00,2016,8,23
14365,2016-08-23 14:00:00,1428.2229,2016-08-23 14:00:00,2016-08-23,14:00:00,2016,8,23
14366,2016-08-23 15:00:00,1384.991,2016-08-23 15:00:00,2016-08-23,15:00:00,2016,8,23
14367,2016-08-23 16:00:00,1330.4145,2016-08-23 16:00:00,2016-08-23,16:00:00,2016,8,23
14368,2016-08-23 17:00:00,1236.2954,2016-08-23 17:00:00,2016-08-23,17:00:00,2016,8,23
14369,2016-08-23 18:00:00,1221.4533,2016-08-23 18:00:00,2016-08-23,18:00:00,2016,8,23
14370,2016-08-23 19:00:00,1285.3566,2016-08-23 19:00:00,2016-08-23,19:00:00,2016,8,23
14371,2016-08-23 20:00:00,1237.8962,2016-08-23 20:00:00,2016-08-23,20:00:00,2016,8,23
14372,2016-08-23 21:00:00,1200.8685,2016-08-23 21:00:00,2016-08-23,21:00:00,2016,8,23
14373,2016-08-23 22:00:00,1141.7519,2016-08-23 22:00:00,2016-08-23,22:00:00,2016,8,23
14374,2016-08-23 23:00:00,1056.9807,2016-08-23 23:00:00,2016-08-23,23:00:00,2016,8,23
14375,2016-08-24 00:00:00,1008.0396,2016-08-24 00:00:00,2016-08-24,00:00:00,2016,8,24
14376,2016-08-24 01:00:00,963.7917,2016-08-24 01:00:00,2016-08-24,01:00:00,2016,8,24
14377,2016-08-24 02:00:00,948.0667,2016-08-24 02:00:00,2016-08-24,02:00:00,2016,8,24
14378,2016-08-24 03:00:00,928.3366,2016-08-24 03:00:00,2016-08-24,03:00:00,2016,8,24
14379,2016-08-24 04:00:00,932.6574,2016-08-24 04:00:00,2016-08-24,04:00:00,2016,8,24
14380,2016-08-24 05:00:00,951.0482,2016-08-24 05:00:00,2016-08-24,05:00:00,2016,8,24
14381,2016-08-24 06:00:00,978.3907,2016-08-24 06:00:00,2016-08-24,06:00:00,2016,8,24
14382,2016-08-24 07:00:00,1094.3341,2016-08-24 07:00:00,2016-08-24,07:00:00,2016,8,24
14383,2016-08-24 08:00:00,1282.4112,2016-08-24 08:00:00,2016-08-24,08:00:00,2016,8,24
14384,2016-08-24 09:00:00,1380.0859,2016-08-24 09:00:00,2016-08-24,09:00:00,2016,8,24
14385,2016-08-24 10:00:00,1438.1985,2016-08-24 10:00:00,2016-08-24,10:00:00,2016,8,24
14386,2016-08-24 11:00:00,1476.0294,2016-08-24 11:00:00,2016-08-24,11:00:00,2016,8,24
14387,2016-08-24 12:00:00,1463.3742,2016-08-24 12:00:00,2016-08-24,12:00:00,2016,8,24
14388,2016-08-24 13:00:00,1508.194,2016-08-24 13:00:00,2016-08-24,13:00:00,2016,8,24
14389,2016-08-24 14:00:00,1526.9547,2016-08-24 14:00:00,2016-08-24,14:00:00,2016,8,24
14390,2016-08-24 15:00:00,1480.8725,2016-08-24 15:00:00,2016-08-24,15:00:00,2016,8,24
14391,2016-08-24 16:00:00,1378.5676,2016-08-24 16:00:00,2016-08-24,16:00:00,2016,8,24
14392,2016-08-24 17:00:00,1276.1769,2016-08-24 17:00:00,2016-08-24,17:00:00,2016,8,24
14393,2016-08-24 18:00:00,1285.812,2016-08-24 18:00:00,2016-08-24,18:00:00,2016,8,24
14394,2016-08-24 19:00:00,1327.6972,2016-08-24 19:00:00,2016-08-24,19:00:00,2016,8,24
14395,2016-08-24 20:00:00,1263.4878,2016-08-24 20:00:00,2016-08-24,20:00:00,2016,8,24
14396,2016-08-24 21:00:00,1229.3899,2016-08-24 21:00:00,2016-08-24,21:00:00,2016,8,24
14397,2016-08-24 22:00:00,1137.5469,2016-08-24 22:00:00,2016-08-24,22:00:00,2016,8,24
14398,2016-08-24 23:00:00,1080.792,2016-08-24 23:00:00,2016-08-24,23:00:00,2016,8,24
14399,2016-08-25 00:00:00,1028.5339,2016-08-25 00:00:00,2016-08-25,00:00:00,2016,8,25
14400,2016-08-25 01:00:00,983.9489,2016-08-25 01:00:00,2016-08-25,01:00:00,2016,8,25
14401,2016-08-25 02:00:00,954.9112,2016-08-25 02:00:00,2016-08-25,02:00:00,2016,8,25
14402,2016-08-25 03:00:00,931.8183,2016-08-25 03:00:00,2016-08-25,03:00:00,2016,8,25
14403,2016-08-25 04:00:00,927.5189,2016-08-25 04:00:00,2016-08-25,04:00:00,2016,8,25
14404,2016-08-25 05:00:00,958.2197,2016-08-25 05:00:00,2016-08-25,05:00:00,2016,8,25
14405,2016-08-25 06:00:00,966.5149,2016-08-25 06:00:00,2016-08-25,06:00:00,2016,8,25
14406,2016-08-25 07:00:00,1098.141,2016-08-25 07:00:00,2016-08-25,07:00:00,2016,8,25
14407,2016-08-25 08:00:00,1294.3708,2016-08-25 08:00:00,2016-08-25,08:00:00,2016,8,25
14408,2016-08-25 09:00:00,1385.8193,2016-08-25 09:00:00,2016-08-25,09:00:00,2016,8,25
14409,2016-08-25 10:00:00,1445.8702,2016-08-25 10:00:00,2016-08-25,10:00:00,2016,8,25
14410,2016-08-25 11:00:00,1450.6386,2016-08-25 11:00:00,2016-08-25,11:00:00,2016,8,25
14411,2016-08-25 12:00:00,1410.7619000000002,2016-08-25 12:00:00,2016-08-25,12:00:00,2016,8,25
14412,2016-08-25 13:00:00,1397.2302,2016-08-25 13:00:00,2016-08-25,13:00:00,2016,8,25
14413,2016-08-25 14:00:00,1376.6604,2016-08-25 14:00:00,2016-08-25,14:00:00,2016,8,25
14414,2016-08-25 15:00:00,1325.1504,2016-08-25 15:00:00,2016-08-25,15:00:00,2016,8,25
14415,2016-08-25 16:00:00,1255.4477000000002,2016-08-25 16:00:00,2016-08-25,16:00:00,2016,8,25
14416,2016-08-25 17:00:00,1200.0797,2016-08-25 17:00:00,2016-08-25,17:00:00,2016,8,25
14417,2016-08-25 18:00:00,1200.7097,2016-08-25 18:00:00,2016-08-25,18:00:00,2016,8,25
14418,2016-08-25 19:00:00,1230.4209,2016-08-25 19:00:00,2016-08-25,19:00:00,2016,8,25
14419,2016-08-25 20:00:00,1211.1976,2016-08-25 20:00:00,2016-08-25,20:00:00,2016,8,25
14420,2016-08-25 21:00:00,1167.218,2016-08-25 21:00:00,2016-08-25,21:00:00,2016,8,25
14421,2016-08-25 22:00:00,1110.5833,2016-08-25 22:00:00,2016-08-25,22:00:00,2016,8,25
14422,2016-08-25 23:00:00,1054.6656,2016-08-25 23:00:00,2016-08-25,23:00:00,2016,8,25
14423,2016-08-26 00:00:00,988.3946,2016-08-26 00:00:00,2016-08-26,00:00:00,2016,8,26
14424,2016-08-26 01:00:00,958.3638,2016-08-26 01:00:00,2016-08-26,01:00:00,2016,8,26
14425,2016-08-26 02:00:00,926.375,2016-08-26 02:00:00,2016-08-26,02:00:00,2016,8,26
14426,2016-08-26 03:00:00,898.5478,2016-08-26 03:00:00,2016-08-26,03:00:00,2016,8,26
14427,2016-08-26 04:00:00,891.5739,2016-08-26 04:00:00,2016-08-26,04:00:00,2016,8,26
14428,2016-08-26 05:00:00,921.1532,2016-08-26 05:00:00,2016-08-26,05:00:00,2016,8,26
14429,2016-08-26 06:00:00,929.0331,2016-08-26 06:00:00,2016-08-26,06:00:00,2016,8,26
14430,2016-08-26 07:00:00,1065.3784,2016-08-26 07:00:00,2016-08-26,07:00:00,2016,8,26
14431,2016-08-26 08:00:00,1222.629,2016-08-26 08:00:00,2016-08-26,08:00:00,2016,8,26
14432,2016-08-26 09:00:00,1327.4491,2016-08-26 09:00:00,2016-08-26,09:00:00,2016,8,26
14433,2016-08-26 10:00:00,1400.5816,2016-08-26 10:00:00,2016-08-26,10:00:00,2016,8,26
14434,2016-08-26 11:00:00,1396.0426,2016-08-26 11:00:00,2016-08-26,11:00:00,2016,8,26
14435,2016-08-26 12:00:00,1343.239,2016-08-26 12:00:00,2016-08-26,12:00:00,2016,8,26
14436,2016-08-26 13:00:00,1373.1562,2016-08-26 13:00:00,2016-08-26,13:00:00,2016,8,26
14437,2016-08-26 14:00:00,1364.5424,2016-08-26 14:00:00,2016-08-26,14:00:00,2016,8,26
14438,2016-08-26 15:00:00,1349.2946,2016-08-26 15:00:00,2016-08-26,15:00:00,2016,8,26
14439,2016-08-26 16:00:00,1283.574,2016-08-26 16:00:00,2016-08-26,16:00:00,2016,8,26
14440,2016-08-26 17:00:00,1184.4708999999998,2016-08-26 17:00:00,2016-08-26,17:00:00,2016,8,26
14441,2016-08-26 18:00:00,1203.3536,2016-08-26 18:00:00,2016-08-26,18:00:00,2016,8,26
14442,2016-08-26 19:00:00,1208.8414,2016-08-26 19:00:00,2016-08-26,19:00:00,2016,8,26
14443,2016-08-26 20:00:00,1170.72,2016-08-26 20:00:00,2016-08-26,20:00:00,2016,8,26
14444,2016-08-26 21:00:00,1129.2806,2016-08-26 21:00:00,2016-08-26,21:00:00,2016,8,26
14445,2016-08-26 22:00:00,1077.9743999999998,2016-08-26 22:00:00,2016-08-26,22:00:00,2016,8,26
14446,2016-08-26 23:00:00,988.0128,2016-08-26 23:00:00,2016-08-26,23:00:00,2016,8,26
14447,2016-08-27 00:00:00,944.3867,2016-08-27 00:00:00,2016-08-27,00:00:00,2016,8,27
14448,2016-08-27 01:00:00,934.7864,2016-08-27 01:00:00,2016-08-27,01:00:00,2016,8,27
14449,2016-08-27 02:00:00,932.6023,2016-08-27 02:00:00,2016-08-27,02:00:00,2016,8,27
14450,2016-08-27 03:00:00,931.5641,2016-08-27 03:00:00,2016-08-27,03:00:00,2016,8,27
14451,2016-08-27 04:00:00,906.6532,2016-08-27 04:00:00,2016-08-27,04:00:00,2016,8,27
14452,2016-08-27 05:00:00,922.2623,2016-08-27 05:00:00,2016-08-27,05:00:00,2016,8,27
14453,2016-08-27 06:00:00,906.6304,2016-08-27 06:00:00,2016-08-27,06:00:00,2016,8,27
14454,2016-08-27 07:00:00,964.9085,2016-08-27 07:00:00,2016-08-27,07:00:00,2016,8,27
14455,2016-08-27 08:00:00,1085.0171,2016-08-27 08:00:00,2016-08-27,08:00:00,2016,8,27
14456,2016-08-27 09:00:00,1151.362,2016-08-27 09:00:00,2016-08-27,09:00:00,2016,8,27
14457,2016-08-27 10:00:00,1207.489,2016-08-27 10:00:00,2016-08-27,10:00:00,2016,8,27
14458,2016-08-27 11:00:00,1240.7423,2016-08-27 11:00:00,2016-08-27,11:00:00,2016,8,27
14459,2016-08-27 12:00:00,1216.1389,2016-08-27 12:00:00,2016-08-27,12:00:00,2016,8,27
14460,2016-08-27 13:00:00,1230.4432,2016-08-27 13:00:00,2016-08-27,13:00:00,2016,8,27
14461,2016-08-27 14:00:00,1243.6717999999998,2016-08-27 14:00:00,2016-08-27,14:00:00,2016,8,27
14462,2016-08-27 15:00:00,1222.5962,2016-08-27 15:00:00,2016-08-27,15:00:00,2016,8,27
14463,2016-08-27 16:00:00,1205.8044,2016-08-27 16:00:00,2016-08-27,16:00:00,2016,8,27
14464,2016-08-27 17:00:00,1176.0377,2016-08-27 17:00:00,2016-08-27,17:00:00,2016,8,27
14465,2016-08-27 18:00:00,1194.5622,2016-08-27 18:00:00,2016-08-27,18:00:00,2016,8,27
14466,2016-08-27 19:00:00,1233.127,2016-08-27 19:00:00,2016-08-27,19:00:00,2016,8,27
14467,2016-08-27 20:00:00,1230.7933,2016-08-27 20:00:00,2016-08-27,20:00:00,2016,8,27
14468,2016-08-27 21:00:00,1188.5966,2016-08-27 21:00:00,2016-08-27,21:00:00,2016,8,27
14469,2016-08-27 22:00:00,1137.4164,2016-08-27 22:00:00,2016-08-27,22:00:00,2016,8,27
14470,2016-08-27 23:00:00,1096.2496,2016-08-27 23:00:00,2016-08-27,23:00:00,2016,8,27
14471,2016-08-28 00:00:00,1039.1654,2016-08-28 00:00:00,2016-08-28,00:00:00,2016,8,28
14472,2016-08-28 01:00:00,1000.4554,2016-08-28 01:00:00,2016-08-28,01:00:00,2016,8,28
14473,2016-08-28 02:00:00,962.1339,2016-08-28 02:00:00,2016-08-28,02:00:00,2016,8,28
14474,2016-08-28 03:00:00,934.0357,2016-08-28 03:00:00,2016-08-28,03:00:00,2016,8,28
14475,2016-08-28 04:00:00,908.3129,2016-08-28 04:00:00,2016-08-28,04:00:00,2016,8,28
14476,2016-08-28 05:00:00,905.9686,2016-08-28 05:00:00,2016-08-28,05:00:00,2016,8,28
14477,2016-08-28 06:00:00,858.9987,2016-08-28 06:00:00,2016-08-28,06:00:00,2016,8,28
14478,2016-08-28 07:00:00,885.6517,2016-08-28 07:00:00,2016-08-28,07:00:00,2016,8,28
14479,2016-08-28 08:00:00,958.3761,2016-08-28 08:00:00,2016-08-28,08:00:00,2016,8,28
14480,2016-08-28 09:00:00,1022.9146,2016-08-28 09:00:00,2016-08-28,09:00:00,2016,8,28
14481,2016-08-28 10:00:00,1082.5139,2016-08-28 10:00:00,2016-08-28,10:00:00,2016,8,28
14482,2016-08-28 11:00:00,1123.1765,2016-08-28 11:00:00,2016-08-28,11:00:00,2016,8,28
14483,2016-08-28 12:00:00,1136.3259,2016-08-28 12:00:00,2016-08-28,12:00:00,2016,8,28
14484,2016-08-28 13:00:00,1152.8952,2016-08-28 13:00:00,2016-08-28,13:00:00,2016,8,28
14485,2016-08-28 14:00:00,1151.2221,2016-08-28 14:00:00,2016-08-28,14:00:00,2016,8,28
14486,2016-08-28 15:00:00,1152.9814,2016-08-28 15:00:00,2016-08-28,15:00:00,2016,8,28
14487,2016-08-28 16:00:00,1018.8718,2016-08-28 16:00:00,2016-08-28,16:00:00,2016,8,28
14488,2016-08-28 17:00:00,1039.7772,2016-08-28 17:00:00,2016-08-28,17:00:00,2016,8,28
14489,2016-08-28 18:00:00,1074.9578,2016-08-28 18:00:00,2016-08-28,18:00:00,2016,8,28
14490,2016-08-28 19:00:00,1173.4093,2016-08-28 19:00:00,2016-08-28,19:00:00,2016,8,28
14491,2016-08-28 20:00:00,1194.6776,2016-08-28 20:00:00,2016-08-28,20:00:00,2016,8,28
14492,2016-08-28 21:00:00,1170.6379,2016-08-28 21:00:00,2016-08-28,21:00:00,2016,8,28
14493,2016-08-28 22:00:00,1126.5869,2016-08-28 22:00:00,2016-08-28,22:00:00,2016,8,28
14494,2016-08-28 23:00:00,1068.0105,2016-08-28 23:00:00,2016-08-28,23:00:00,2016,8,28
14495,2016-08-29 00:00:00,1016.8413,2016-08-29 00:00:00,2016-08-29,00:00:00,2016,8,29
14496,2016-08-29 01:00:00,966.8133,2016-08-29 01:00:00,2016-08-29,01:00:00,2016,8,29
14497,2016-08-29 02:00:00,947.3457,2016-08-29 02:00:00,2016-08-29,02:00:00,2016,8,29
14498,2016-08-29 03:00:00,925.221,2016-08-29 03:00:00,2016-08-29,03:00:00,2016,8,29
14499,2016-08-29 04:00:00,910.5619,2016-08-29 04:00:00,2016-08-29,04:00:00,2016,8,29
14500,2016-08-29 05:00:00,935.8131,2016-08-29 05:00:00,2016-08-29,05:00:00,2016,8,29
14501,2016-08-29 06:00:00,933.1474,2016-08-29 06:00:00,2016-08-29,06:00:00,2016,8,29
14502,2016-08-29 07:00:00,1080.6573,2016-08-29 07:00:00,2016-08-29,07:00:00,2016,8,29
14503,2016-08-29 08:00:00,1296.1154,2016-08-29 08:00:00,2016-08-29,08:00:00,2016,8,29
14504,2016-08-29 09:00:00,1410.9481,2016-08-29 09:00:00,2016-08-29,09:00:00,2016,8,29
14505,2016-08-29 10:00:00,1471.6296,2016-08-29 10:00:00,2016-08-29,10:00:00,2016,8,29
14506,2016-08-29 11:00:00,1509.028,2016-08-29 11:00:00,2016-08-29,11:00:00,2016,8,29
14507,2016-08-29 12:00:00,1495.1155,2016-08-29 12:00:00,2016-08-29,12:00:00,2016,8,29
14508,2016-08-29 13:00:00,1531.2497,2016-08-29 13:00:00,2016-08-29,13:00:00,2016,8,29
14509,2016-08-29 14:00:00,1508.1807,2016-08-29 14:00:00,2016-08-29,14:00:00,2016,8,29
14510,2016-08-29 15:00:00,1448.8377,2016-08-29 15:00:00,2016-08-29,15:00:00,2016,8,29
14511,2016-08-29 16:00:00,1358.1823,2016-08-29 16:00:00,2016-08-29,16:00:00,2016,8,29
14512,2016-08-29 17:00:00,1269.5419,2016-08-29 17:00:00,2016-08-29,17:00:00,2016,8,29
14513,2016-08-29 18:00:00,1254.0003000000002,2016-08-29 18:00:00,2016-08-29,18:00:00,2016,8,29
14514,2016-08-29 19:00:00,1265.3815000000002,2016-08-29 19:00:00,2016-08-29,19:00:00,2016,8,29
14515,2016-08-29 20:00:00,1256.7516,2016-08-29 20:00:00,2016-08-29,20:00:00,2016,8,29
14516,2016-08-29 21:00:00,1205.249,2016-08-29 21:00:00,2016-08-29,21:00:00,2016,8,29
14517,2016-08-29 22:00:00,1143.7058,2016-08-29 22:00:00,2016-08-29,22:00:00,2016,8,29
14518,2016-08-29 23:00:00,1066.9492,2016-08-29 23:00:00,2016-08-29,23:00:00,2016,8,29
14519,2016-08-30 00:00:00,1013.6809,2016-08-30 00:00:00,2016-08-30,00:00:00,2016,8,30
14520,2016-08-30 01:00:00,974.6172,2016-08-30 01:00:00,2016-08-30,01:00:00,2016,8,30
14521,2016-08-30 02:00:00,943.6023,2016-08-30 02:00:00,2016-08-30,02:00:00,2016,8,30
14522,2016-08-30 03:00:00,906.2092,2016-08-30 03:00:00,2016-08-30,03:00:00,2016,8,30
14523,2016-08-30 04:00:00,911.8186,2016-08-30 04:00:00,2016-08-30,04:00:00,2016,8,30
14524,2016-08-30 05:00:00,943.9598,2016-08-30 05:00:00,2016-08-30,05:00:00,2016,8,30
14525,2016-08-30 06:00:00,963.0913,2016-08-30 06:00:00,2016-08-30,06:00:00,2016,8,30
14526,2016-08-30 07:00:00,1082.1051,2016-08-30 07:00:00,2016-08-30,07:00:00,2016,8,30
14527,2016-08-30 08:00:00,1278.5205,2016-08-30 08:00:00,2016-08-30,08:00:00,2016,8,30
14528,2016-08-30 09:00:00,1386.2909,2016-08-30 09:00:00,2016-08-30,09:00:00,2016,8,30
14529,2016-08-30 10:00:00,1468.9423,2016-08-30 10:00:00,2016-08-30,10:00:00,2016,8,30
14530,2016-08-30 11:00:00,1498.6484,2016-08-30 11:00:00,2016-08-30,11:00:00,2016,8,30
14531,2016-08-30 12:00:00,1486.0364,2016-08-30 12:00:00,2016-08-30,12:00:00,2016,8,30
14532,2016-08-30 13:00:00,1498.3945,2016-08-30 13:00:00,2016-08-30,13:00:00,2016,8,30
14533,2016-08-30 14:00:00,1509.6051,2016-08-30 14:00:00,2016-08-30,14:00:00,2016,8,30
14534,2016-08-30 15:00:00,1442.5951,2016-08-30 15:00:00,2016-08-30,15:00:00,2016,8,30
14535,2016-08-30 16:00:00,1374.8173,2016-08-30 16:00:00,2016-08-30,16:00:00,2016,8,30
14536,2016-08-30 17:00:00,1261.4297,2016-08-30 17:00:00,2016-08-30,17:00:00,2016,8,30
14537,2016-08-30 18:00:00,1255.6139,2016-08-30 18:00:00,2016-08-30,18:00:00,2016,8,30
14538,2016-08-30 19:00:00,1288.4285,2016-08-30 19:00:00,2016-08-30,19:00:00,2016,8,30
14539,2016-08-30 20:00:00,1263.9494,2016-08-30 20:00:00,2016-08-30,20:00:00,2016,8,30
14540,2016-08-30 21:00:00,1221.0971,2016-08-30 21:00:00,2016-08-30,21:00:00,2016,8,30
14541,2016-08-30 22:00:00,1178.9708,2016-08-30 22:00:00,2016-08-30,22:00:00,2016,8,30
14542,2016-08-30 23:00:00,1126.8326,2016-08-30 23:00:00,2016-08-30,23:00:00,2016,8,30
14543,2016-08-31 00:00:00,1067.6834,2016-08-31 00:00:00,2016-08-31,00:00:00,2016,8,31
14544,2016-08-31 01:00:00,1022.9915,2016-08-31 01:00:00,2016-08-31,01:00:00,2016,8,31
14545,2016-08-31 02:00:00,987.9527,2016-08-31 02:00:00,2016-08-31,02:00:00,2016,8,31
14546,2016-08-31 03:00:00,963.9317,2016-08-31 03:00:00,2016-08-31,03:00:00,2016,8,31
14547,2016-08-31 04:00:00,953.708,2016-08-31 04:00:00,2016-08-31,04:00:00,2016,8,31
14548,2016-08-31 05:00:00,976.0475,2016-08-31 05:00:00,2016-08-31,05:00:00,2016,8,31
14549,2016-08-31 06:00:00,991.6219,2016-08-31 06:00:00,2016-08-31,06:00:00,2016,8,31
14550,2016-08-31 07:00:00,1103.4007,2016-08-31 07:00:00,2016-08-31,07:00:00,2016,8,31
14551,2016-08-31 08:00:00,1265.6347,2016-08-31 08:00:00,2016-08-31,08:00:00,2016,8,31
14552,2016-08-31 09:00:00,1340.8683999999998,2016-08-31 09:00:00,2016-08-31,09:00:00,2016,8,31
14553,2016-08-31 10:00:00,1419.6373,2016-08-31 10:00:00,2016-08-31,10:00:00,2016,8,31
14554,2016-08-31 11:00:00,1404.5243,2016-08-31 11:00:00,2016-08-31,11:00:00,2016,8,31
14555,2016-08-31 12:00:00,1371.7698,2016-08-31 12:00:00,2016-08-31,12:00:00,2016,8,31
14556,2016-08-31 13:00:00,1403.9148,2016-08-31 13:00:00,2016-08-31,13:00:00,2016,8,31
14557,2016-08-31 14:00:00,1423.4911,2016-08-31 14:00:00,2016-08-31,14:00:00,2016,8,31
14558,2016-08-31 15:00:00,1394.8563,2016-08-31 15:00:00,2016-08-31,15:00:00,2016,8,31
14559,2016-08-31 16:00:00,1302.9658,2016-08-31 16:00:00,2016-08-31,16:00:00,2016,8,31
14560,2016-08-31 17:00:00,1204.5455,2016-08-31 17:00:00,2016-08-31,17:00:00,2016,8,31
14561,2016-08-31 18:00:00,1213.2659,2016-08-31 18:00:00,2016-08-31,18:00:00,2016,8,31
14562,2016-08-31 19:00:00,1255.158,2016-08-31 19:00:00,2016-08-31,19:00:00,2016,8,31
14563,2016-08-31 20:00:00,1215.9627,2016-08-31 20:00:00,2016-08-31,20:00:00,2016,8,31
14564,2016-08-31 21:00:00,1176.5385,2016-08-31 21:00:00,2016-08-31,21:00:00,2016,8,31
14565,2016-08-31 22:00:00,1108.4791,2016-08-31 22:00:00,2016-08-31,22:00:00,2016,8,31
14566,2016-08-31 23:00:00,1049.2547000000002,2016-08-31 23:00:00,2016-08-31,23:00:00,2016,8,31
14567,2016-09-01 00:00:00,1007.7795,2016-09-01 00:00:00,2016-09-01,00:00:00,2016,9,1
14568,2016-09-01 01:00:00,974.0647,2016-09-01 01:00:00,2016-09-01,01:00:00,2016,9,1
14569,2016-09-01 02:00:00,964.5243,2016-09-01 02:00:00,2016-09-01,02:00:00,2016,9,1
14570,2016-09-01 03:00:00,947.8355,2016-09-01 03:00:00,2016-09-01,03:00:00,2016,9,1
14571,2016-09-01 04:00:00,953.8614,2016-09-01 04:00:00,2016-09-01,04:00:00,2016,9,1
14572,2016-09-01 05:00:00,981.1814,2016-09-01 05:00:00,2016-09-01,05:00:00,2016,9,1
14573,2016-09-01 06:00:00,1013.9367,2016-09-01 06:00:00,2016-09-01,06:00:00,2016,9,1
14574,2016-09-01 07:00:00,1087.66,2016-09-01 07:00:00,2016-09-01,07:00:00,2016,9,1
14575,2016-09-01 08:00:00,1220.8074,2016-09-01 08:00:00,2016-09-01,08:00:00,2016,9,1
14576,2016-09-01 09:00:00,1302.5935,2016-09-01 09:00:00,2016-09-01,09:00:00,2016,9,1
14577,2016-09-01 10:00:00,1380.1754,2016-09-01 10:00:00,2016-09-01,10:00:00,2016,9,1
14578,2016-09-01 11:00:00,1414.5209,2016-09-01 11:00:00,2016-09-01,11:00:00,2016,9,1
14579,2016-09-01 12:00:00,1425.651,2016-09-01 12:00:00,2016-09-01,12:00:00,2016,9,1
14580,2016-09-01 13:00:00,1443.9569,2016-09-01 13:00:00,2016-09-01,13:00:00,2016,9,1
14581,2016-09-01 14:00:00,1457.0906,2016-09-01 14:00:00,2016-09-01,14:00:00,2016,9,1
14582,2016-09-01 15:00:00,1422.1209,2016-09-01 15:00:00,2016-09-01,15:00:00,2016,9,1
14583,2016-09-01 16:00:00,1346.1066,2016-09-01 16:00:00,2016-09-01,16:00:00,2016,9,1
14584,2016-09-01 17:00:00,1226.4044,2016-09-01 17:00:00,2016-09-01,17:00:00,2016,9,1
14585,2016-09-01 18:00:00,1243.0823,2016-09-01 18:00:00,2016-09-01,18:00:00,2016,9,1
14586,2016-09-01 19:00:00,1287.609,2016-09-01 19:00:00,2016-09-01,19:00:00,2016,9,1
14587,2016-09-01 20:00:00,1273.1599,2016-09-01 20:00:00,2016-09-01,20:00:00,2016,9,1
14588,2016-09-01 21:00:00,1238.0767999999998,2016-09-01 21:00:00,2016-09-01,21:00:00,2016,9,1
14589,2016-09-01 22:00:00,1180.4418,2016-09-01 22:00:00,2016-09-01,22:00:00,2016,9,1
14590,2016-09-01 23:00:00,1109.7429,2016-09-01 23:00:00,2016-09-01,23:00:00,2016,9,1
14591,2016-09-02 00:00:00,1061.3268,2016-09-02 00:00:00,2016-09-02,00:00:00,2016,9,2
14592,2016-09-02 01:00:00,1019.2439,2016-09-02 01:00:00,2016-09-02,01:00:00,2016,9,2
14593,2016-09-02 02:00:00,987.9086,2016-09-02 02:00:00,2016-09-02,02:00:00,2016,9,2
14594,2016-09-02 03:00:00,968.3226,2016-09-02 03:00:00,2016-09-02,03:00:00,2016,9,2
14595,2016-09-02 04:00:00,968.4388,2016-09-02 04:00:00,2016-09-02,04:00:00,2016,9,2
