id,name,new_date,new_datetime,hour,demand_kWh,supply_kWh
16220,APST,2022-03-12,2022-03-12 17:00:57,17,0,0
16221,350kW,2022-03-12,2022-03-12 18:00:50,18,0,9.16
16222,120kW,2022-03-12,2022-03-12 18:00:50,18,1.11,1.6
16223,SGTECH,2022-03-12,2022-03-12 18:00:51,18,0.66,0
16224,SIMINAR,2022-03-12,2022-03-12 18:00:50,18,0.36,0
16225,NDIR-SERT,2022-03-12,2022-03-12 18:00:50,18,9.99,0
16226,SEPCON LAB,2022-03-12,2022-03-12 18:00:51,18,5.06,0
16227,APST,2022-03-12,2022-03-12 18:00:57,18,1.11,0
16228,TBat,2022-03-12,2022-03-12 18:00:57,18,0,0
16229,TESTING,2022-03-12,2022-03-12 18:00:57,18,0.93,0
16230,SEPCON LAB,2022-03-12,2022-03-12 19:00:50,19,3.62,0
16231,120kW,2022-03-12,2022-03-12 19:00:50,19,3.46,0.01
16232,SGTECH,2022-03-12,2022-03-12 19:00:50,19,1.12,0
16233,NDIR-SERT,2022-03-12,2022-03-12 19:00:50,19,12.44,0
16234,350kW,2022-03-12,2022-03-12 19:00:50,19,0.07,0.03
16235,SIMINAR,2022-03-12,2022-03-12 19:00:50,19,0.38,0
16236,APST,2022-03-12,2022-03-12 19:00:57,19,3.46,0
16237,TESTING,2022-03-12,2022-03-12 19:00:57,19,0.45,0
16238,TBat,2022-03-12,2022-03-12 19:00:57,19,0,0
16239,120kW,2022-03-12,2022-03-12 20:00:50,20,3.55,0
16240,NDIR-SERT,2022-03-12,2022-03-12 20:00:50,20,12.1,0
16241,SGTECH,2022-03-12,2022-03-12 20:00:50,20,1.45,0
16242,SEPCON LAB,2022-03-12,2022-03-12 20:00:50,20,3.44,0
16243,SIMINAR,2022-03-12,2022-03-12 20:00:50,20,0.36,0
16244,350kW,2022-03-12,2022-03-12 20:00:50,20,0,0
16245,TBat,2022-03-12,2022-03-12 20:00:57,20,0,0
16246,TESTING,2022-03-12,2022-03-12 20:00:57,20,0.64,0
16247,APST,2022-03-12,2022-03-12 20:00:57,20,3.55,0
16248,NDIR-SERT,2022-03-12,2022-03-12 21:00:51,21,9.83,0
16249,SEPCON LAB,2022-03-12,2022-03-12 21:00:51,21,3.26,0
16250,350kW,2022-03-12,2022-03-12 21:00:51,21,0,0
16251,SIMINAR,2022-03-12,2022-03-12 21:00:51,21,0.37,0
16252,SGTECH,2022-03-12,2022-03-12 21:00:51,21,1.46,0
16253,120kW,2022-03-12,2022-03-12 21:00:51,21,3.24,0
16254,TESTING,2022-03-12,2022-03-12 21:00:57,21,0.64,0
16255,TBat,2022-03-12,2022-03-12 21:00:57,21,0,0
16256,APST,2022-03-12,2022-03-12 21:00:57,21,3.24,0
16257,SEPCON LAB,2022-03-12,2022-03-12 22:00:51,22,3.31,0
16258,350kW,2022-03-12,2022-03-12 22:00:51,22,0,0
16259,SIMINAR,2022-03-12,2022-03-12 22:00:51,22,0.38,0
16260,NDIR-SERT,2022-03-12,2022-03-12 22:00:51,22,9.63,0
16261,SGTECH,2022-03-12,2022-03-12 22:00:51,22,1.41,0
16262,120kW,2022-03-12,2022-03-12 22:00:51,22,3.11,0
16263,TESTING,2022-03-12,2022-03-12 22:00:58,22,0.67,0
16264,TBat,2022-03-12,2022-03-12 22:00:58,22,133292.5,246356.52
16265,APST,2022-03-12,2022-03-12 22:00:58,22,3.11,0
16266,NDIR-SERT,2022-03-12,2022-03-12 23:00:50,23,9.68,0
16267,SGTECH,2022-03-12,2022-03-12 23:00:50,23,1.33,0
16268,120kW,2022-03-12,2022-03-12 23:00:50,23,3.5,0
16269,350kW,2022-03-12,2022-03-12 23:00:50,23,0,0
16270,SIMINAR,2022-03-12,2022-03-12 23:00:50,23,0.36,0
16271,SEPCON LAB,2022-03-12,2022-03-12 23:00:50,23,3.23,0
16272,APST,2022-03-12,2022-03-12 23:00:57,23,3.5,0
16273,TBat,2022-03-12,2022-03-12 23:00:57,23,-133292.5,-246356.52
16274,TESTING,2022-03-12,2022-03-12 23:00:57,23,0.66,0
16284,SEPCON LAB,2022-03-13,2022-03-13 01:00:51,1,2.9,0
16285,SGTECH,2022-03-13,2022-03-13 01:00:51,1,1.43,0
16286,SIMINAR,2022-03-13,2022-03-13 01:00:51,1,0.38,0
16287,120kW,2022-03-13,2022-03-13 01:00:51,1,2.81,0
16288,NDIR-SERT,2022-03-13,2022-03-13 01:00:51,1,9.57,0
16289,350kW,2022-03-13,2022-03-13 01:00:51,1,0,0
16290,TBat,2022-03-13,2022-03-13 01:00:57,1,0,0
16291,APST,2022-03-13,2022-03-13 01:00:57,1,2.81,0
16292,TESTING,2022-03-13,2022-03-13 01:00:57,1,0.67,0
16293,SIMINAR,2022-03-13,2022-03-13 02:00:50,2,0.36,0
16294,350kW,2022-03-13,2022-03-13 02:00:50,2,0,0
16295,SGTECH,2022-03-13,2022-03-13 02:00:50,2,1.36,0
16296,SEPCON LAB,2022-03-13,2022-03-13 02:00:50,2,1.52,0
16297,120kW,2022-03-13,2022-03-13 02:00:50,2,2.82,0
16298,NDIR-SERT,2022-03-13,2022-03-13 02:00:50,2,9.4,0
16299,TBat,2022-03-13,2022-03-13 02:00:57,2,0,0
16300,APST,2022-03-13,2022-03-13 02:00:57,2,2.82,0
16301,TESTING,2022-03-13,2022-03-13 02:00:57,2,0.68,0
16302,350kW,2022-03-13,2022-03-13 03:00:50,3,0,0
16303,SEPCON LAB,2022-03-13,2022-03-13 03:00:50,3,1.1,0
16304,NDIR-SERT,2022-03-13,2022-03-13 03:00:50,3,8.93,0
16305,SGTECH,2022-03-13,2022-03-13 03:00:50,3,1.33,0
16306,120kW,2022-03-13,2022-03-13 03:00:50,3,2.67,0
16307,SIMINAR,2022-03-13,2022-03-13 03:00:50,3,0.38,0
16308,TBat,2022-03-13,2022-03-13 03:00:57,3,0,0
16309,TESTING,2022-03-13,2022-03-13 03:00:57,3,0.67,0
16310,APST,2022-03-13,2022-03-13 03:00:57,3,2.67,0
16311,350kW,2022-03-13,2022-03-13 04:00:50,4,0,0
16312,120kW,2022-03-13,2022-03-13 04:00:50,4,2.78,0
16313,NDIR-SERT,2022-03-13,2022-03-13 04:00:50,4,8.29,0
16314,SGTECH,2022-03-13,2022-03-13 04:00:50,4,1.35,0
16315,SEPCON LAB,2022-03-13,2022-03-13 04:00:50,4,1.52,0
16316,SIMINAR,2022-03-13,2022-03-13 04:00:50,4,0.47,0
16317,TBat,2022-03-13,2022-03-13 04:00:57,4,0,0
16318,TESTING,2022-03-13,2022-03-13 04:00:57,4,0.67,0
16319,APST,2022-03-13,2022-03-13 04:00:57,4,2.78,0
16320,SEPCON LAB,2022-03-13,2022-03-13 05:00:50,5,1.53,0
16321,120kW,2022-03-13,2022-03-13 05:00:50,5,2.58,0
16322,NDIR-SERT,2022-03-13,2022-03-13 05:00:50,5,8.27,0
16323,SGTECH,2022-03-13,2022-03-13 05:00:50,5,1.41,0
16324,SIMINAR,2022-03-13,2022-03-13 05:00:50,5,0.51,0
16325,350kW,2022-03-13,2022-03-13 05:00:50,5,0,0
16326,APST,2022-03-13,2022-03-13 05:00:57,5,2.58,0
16327,TBat,2022-03-13,2022-03-13 05:00:57,5,0,0
16328,TESTING,2022-03-13,2022-03-13 05:00:57,5,0.66,0
16329,NDIR-SERT,2022-03-13,2022-03-13 06:00:50,6,7.74,0
16330,SGTECH,2022-03-13,2022-03-13 06:00:50,6,1.12,0
16331,350kW,2022-03-13,2022-03-13 06:00:50,6,0,0
16332,SEPCON LAB,2022-03-13,2022-03-13 06:00:50,6,1.31,0
16333,SIMINAR,2022-03-13,2022-03-13 06:00:50,6,0.35,0
16334,120kW,2022-03-13,2022-03-13 06:00:50,6,2.58,0
16335,TBat,2022-03-13,2022-03-13 06:00:57,6,0,0
16336,TESTING,2022-03-13,2022-03-13 06:00:57,6,0.46,0
16337,APST,2022-03-13,2022-03-13 06:00:57,6,2.58,0
16338,SIMINAR,2022-03-13,2022-03-13 07:00:51,7,0.35,0
16339,SEPCON LAB,2022-03-13,2022-03-13 07:00:51,7,0.92,0
16340,120kW,2022-03-13,2022-03-13 07:00:51,7,2.29,0.02
16341,350kW,2022-03-13,2022-03-13 07:00:51,7,0,0
16342,SGTECH,2022-03-13,2022-03-13 07:00:51,7,0.59,0
16343,NDIR-SERT,2022-03-13,2022-03-13 07:00:51,7,6.8,0
16344,TESTING,2022-03-13,2022-03-13 07:00:57,7,0.35,0
16345,TBat,2022-03-13,2022-03-13 07:00:57,7,0,0
16346,APST,2022-03-13,2022-03-13 07:00:57,7,2.29,0
16347,SGTECH,2022-03-13,2022-03-13 08:00:50,8,0.58,0
16348,SIMINAR,2022-03-13,2022-03-13 08:00:50,8,0.35,0
16349,120kW,2022-03-13,2022-03-13 08:00:50,8,0.55,2.04
16350,NDIR-SERT,2022-03-13,2022-03-13 08:00:50,8,4.72,0.01
16351,350kW,2022-03-13,2022-03-13 08:00:50,8,0,12.09
16352,SEPCON LAB,2022-03-13,2022-03-13 08:00:50,8,0.71,0
16353,APST,2022-03-13,2022-03-13 08:00:57,8,0.55,0
16354,TBat,2022-03-13,2022-03-13 08:00:57,8,0,0
16355,TESTING,2022-03-13,2022-03-13 08:00:57,8,0.35,0
16356,SEPCON LAB,2022-03-13,2022-03-13 09:00:50,9,2.39,0
16357,SIMINAR,2022-03-13,2022-03-13 09:00:50,9,0.36,0
16358,NDIR-SERT,2022-03-13,2022-03-13 09:00:50,9,2.62,0.34
16359,SGTECH,2022-03-13,2022-03-13 09:00:50,9,0.56,0
16360,120kW,2022-03-13,2022-03-13 09:00:50,9,0,8.48
16361,350kW,2022-03-13,2022-03-13 09:00:50,9,0,46.79
16362,TBat,2022-03-13,2022-03-13 09:00:57,9,0,0
16363,APST,2022-03-13,2022-03-13 09:00:57,9,0,0
16364,TESTING,2022-03-13,2022-03-13 09:00:57,9,3.83,0
16365,350kW,2022-03-13,2022-03-13 10:00:50,10,0,80.53
16366,SGTECH,2022-03-13,2022-03-13 10:00:50,10,0.56,0
16367,SEPCON LAB,2022-03-13,2022-03-13 10:00:50,10,2.68,0
16368,SIMINAR,2022-03-13,2022-03-13 10:00:50,10,0.36,0
16369,NDIR-SERT,2022-03-13,2022-03-13 10:00:50,10,0.51,1.73
16370,120kW,2022-03-13,2022-03-13 10:00:50,10,0,15.08
16371,APST,2022-03-13,2022-03-13 10:00:57,10,0,0
16372,TESTING,2022-03-13,2022-03-13 10:00:57,10,4.08,0
16373,TBat,2022-03-13,2022-03-13 10:00:57,10,0,0
16374,SEPCON LAB,2022-03-13,2022-03-13 11:00:51,11,3.25,0
16375,NDIR-SERT,2022-03-13,2022-03-13 11:00:51,11,0.29,1.48
16376,350kW,2022-03-13,2022-03-13 11:00:51,11,0,107.72
16377,120kW,2022-03-13,2022-03-13 11:00:51,11,0,19.99
16378,SGTECH,2022-03-13,2022-03-13 11:00:51,11,3.04,0
16379,SIMINAR,2022-03-13,2022-03-13 11:00:51,11,0.39,0
16380,APST,2022-03-13,2022-03-13 11:00:58,11,0,0
16381,TBat,2022-03-13,2022-03-13 11:00:58,11,0,0
16382,TESTING,2022-03-13,2022-03-13 11:00:58,11,0.34,0
16383,120kW,2022-03-13,2022-03-13 12:00:51,12,0,23.37
16384,SEPCON LAB,2022-03-13,2022-03-13 12:00:51,12,3.82,0
16385,SIMINAR,2022-03-13,2022-03-13 12:00:51,12,0.93,0
16386,SGTECH,2022-03-13,2022-03-13 12:00:51,12,4,0
16387,350kW,2022-03-13,2022-03-13 12:00:51,12,0,118.46
16388,NDIR-SERT,2022-03-13,2022-03-13 12:00:51,12,8.07,0.75
16389,TBat,2022-03-13,2022-03-13 12:00:58,12,0,0
16390,TESTING,2022-03-13,2022-03-13 12:00:58,12,0.34,0
16391,APST,2022-03-13,2022-03-13 12:00:58,12,0,0
16392,350kW,2022-03-13,2022-03-13 13:00:51,13,0,116.69
16393,120kW,2022-03-13,2022-03-13 13:00:51,13,0,23.7
16394,NDIR-SERT,2022-03-13,2022-03-13 13:00:51,13,12.54,0
16395,SGTECH,2022-03-13,2022-03-13 13:00:51,13,1.61,0
16396,SIMINAR,2022-03-13,2022-03-13 13:00:51,13,1.43,0
16397,SEPCON LAB,2022-03-13,2022-03-13 13:00:51,13,4.63,0
16398,APST,2022-03-13,2022-03-13 13:00:57,13,0,0
16399,TBat,2022-03-13,2022-03-13 13:00:57,13,0,0
16400,TESTING,2022-03-13,2022-03-13 13:00:57,13,0.32,0
16401,NDIR-SERT,2022-03-13,2022-03-13 14:00:50,14,12.1,0
16402,SEPCON LAB,2022-03-13,2022-03-13 14:00:50,14,4.68,0
16403,SGTECH,2022-03-13,2022-03-13 14:00:50,14,0.59,0
16404,120kW,2022-03-13,2022-03-13 14:00:50,14,0,21.61
16405,SIMINAR,2022-03-13,2022-03-13 14:00:50,14,1.44,0
16406,350kW,2022-03-13,2022-03-13 14:00:50,14,0,101.5
16407,TBat,2022-03-13,2022-03-13 14:00:56,14,0,0
16408,APST,2022-03-13,2022-03-13 14:00:56,14,0,0
16409,TESTING,2022-03-13,2022-03-13 14:00:56,14,0.33,0
16410,SIMINAR,2022-03-13,2022-03-13 15:00:50,15,1.57,0
16411,NDIR-SERT,2022-03-13,2022-03-13 15:00:50,15,14.97,0
16412,SEPCON LAB,2022-03-13,2022-03-13 15:00:50,15,4.69,0
16413,120kW,2022-03-13,2022-03-13 15:00:50,15,0,18.06
16414,350kW,2022-03-13,2022-03-13 15:00:50,15,0,83.38
16415,SGTECH,2022-03-13,2022-03-13 15:00:50,15,0.57,0
16416,TBat,2022-03-13,2022-03-13 15:00:57,15,0,0
16417,APST,2022-03-13,2022-03-13 15:00:57,15,0,0
16418,TESTING,2022-03-13,2022-03-13 15:00:57,15,0.32,0
16419,NDIR-SERT,2022-03-13,2022-03-13 16:00:51,16,17.64,0
16420,SGTECH,2022-03-13,2022-03-13 16:00:51,16,0.57,0
16421,350kW,2022-03-13,2022-03-13 16:00:51,16,0,56.81
16422,120kW,2022-03-13,2022-03-13 16:00:51,16,0,13.08
16423,SIMINAR,2022-03-13,2022-03-13 16:00:51,16,1.48,0
16424,SEPCON LAB,2022-03-13,2022-03-13 16:00:51,16,4.7,0
16425,TESTING,2022-03-13,2022-03-13 16:00:59,16,0.32,0
16426,TBat,2022-03-13,2022-03-13 16:00:59,16,0,0
16427,APST,2022-03-13,2022-03-13 16:00:59,16,0,0
16428,120kW,2022-03-13,2022-03-13 17:00:51,17,0.01,6.79
16429,SIMINAR,2022-03-13,2022-03-13 17:00:51,17,1.13,0
16430,SEPCON LAB,2022-03-13,2022-03-13 17:00:51,17,5.04,0
16431,350kW,2022-03-13,2022-03-13 17:00:51,17,0,33.72
16432,NDIR-SERT,2022-03-13,2022-03-13 17:00:51,17,12.97,0
16433,SGTECH,2022-03-13,2022-03-13 17:00:51,17,0.51,0
16434,TESTING,2022-03-13,2022-03-13 17:00:59,17,0.32,0
16435,TBat,2022-03-13,2022-03-13 17:00:59,17,0,0
16436,APST,2022-03-13,2022-03-13 17:00:59,17,0.01,0
16437,NDIR-SERT,2022-03-13,2022-03-13 18:00:51,18,10.41,0
16438,SEPCON LAB,2022-03-13,2022-03-13 18:00:51,18,5.19,0
16439,SIMINAR,2022-03-13,2022-03-13 18:00:51,18,0.4,0
16440,120kW,2022-03-13,2022-03-13 18:00:51,18,1.38,1.02
16441,SGTECH,2022-03-13,2022-03-13 18:00:51,18,0.75,0
16442,350kW,2022-03-13,2022-03-13 18:00:51,18,0.06,8.94
16443,TESTING,2022-03-13,2022-03-13 18:00:58,18,0.38,0
16444,APST,2022-03-13,2022-03-13 18:00:58,18,1.38,0
16445,TBat,2022-03-13,2022-03-13 18:00:58,18,0,0
16446,SGTECH,2022-03-13,2022-03-13 19:00:50,19,1.41,0
16447,NDIR-SERT,2022-03-13,2022-03-13 19:00:50,19,12.78,0
16448,350kW,2022-03-13,2022-03-13 19:00:50,19,0.03,0
16449,SIMINAR,2022-03-13,2022-03-13 19:00:50,19,0.4,0
16450,120kW,2022-03-13,2022-03-13 19:00:50,19,3.71,0
16451,SEPCON LAB,2022-03-13,2022-03-13 19:00:50,19,3.76,0
16452,APST,2022-03-13,2022-03-13 19:00:57,19,3.71,0
16453,TBat,2022-03-13,2022-03-13 19:00:57,19,0,0
16454,TESTING,2022-03-13,2022-03-13 19:00:57,19,0.63,0
16455,NDIR-SERT,2022-03-13,2022-03-13 20:00:50,20,12.09,0
16456,120kW,2022-03-13,2022-03-13 20:00:50,20,3.27,0
16457,SGTECH,2022-03-13,2022-03-13 20:00:50,20,1.38,0
16458,350kW,2022-03-13,2022-03-13 20:00:50,20,0,0
16459,SEPCON LAB,2022-03-13,2022-03-13 20:00:50,20,3.23,0
16460,SIMINAR,2022-03-13,2022-03-13 20:00:50,20,0.41,0
16461,TESTING,2022-03-13,2022-03-13 20:00:57,20,0.63,0
16462,TBat,2022-03-13,2022-03-13 20:00:57,20,133538.7,247077.69
16463,APST,2022-03-13,2022-03-13 20:00:57,20,3.27,0
16464,120kW,2022-03-13,2022-03-13 21:00:51,21,3.9,0
16465,SIMINAR,2022-03-13,2022-03-13 21:00:51,21,0.39,0
16466,350kW,2022-03-13,2022-03-13 21:00:51,21,0,0
16467,SGTECH,2022-03-13,2022-03-13 21:00:51,21,1.4,0
16468,NDIR-SERT,2022-03-13,2022-03-13 21:00:51,21,9.75,0
16469,SEPCON LAB,2022-03-13,2022-03-13 21:00:51,21,3.08,0
16470,TESTING,2022-03-13,2022-03-13 21:00:58,21,0.65,0
16471,APST,2022-03-13,2022-03-13 21:00:58,21,3.9,0
16472,TBat,2022-03-13,2022-03-13 21:00:58,21,-133538.7,-247077.69
16473,SEPCON LAB,2022-03-13,2022-03-13 22:00:51,22,2.57,0
16474,NDIR-SERT,2022-03-13,2022-03-13 22:00:51,22,9.22,0
16475,350kW,2022-03-13,2022-03-13 22:00:51,22,0,0
16476,120kW,2022-03-13,2022-03-13 22:00:51,22,2.99,0
16477,SGTECH,2022-03-13,2022-03-13 22:00:51,22,1.4,0
16478,SIMINAR,2022-03-13,2022-03-13 22:00:51,22,0.4,0
16479,TBat,2022-03-13,2022-03-13 22:00:58,22,0,0
16480,APST,2022-03-13,2022-03-13 22:00:58,22,2.99,0
16481,TESTING,2022-03-13,2022-03-13 22:00:58,22,0.65,0
16482,SEPCON LAB,2022-03-13,2022-03-13 23:00:51,23,2.52,0
16483,SGTECH,2022-03-13,2022-03-13 23:00:51,23,1.35,0
16484,NDIR-SERT,2022-03-13,2022-03-13 23:00:51,23,9.23,0
16485,350kW,2022-03-13,2022-03-13 23:00:51,23,0,0
16486,120kW,2022-03-13,2022-03-13 23:00:51,23,3.96,0
16487,SIMINAR,2022-03-13,2022-03-13 23:00:51,23,0.4,0
16488,TBat,2022-03-13,2022-03-13 23:00:58,23,0,0
16489,TESTING,2022-03-13,2022-03-13 23:00:58,23,0.66,0
16490,APST,2022-03-13,2022-03-13 23:00:58,23,3.96,0
16500,120kW,2022-03-14,2022-03-14 01:00:50,1,3.23,0
16501,SGTECH,2022-03-14,2022-03-14 01:00:50,1,1.43,0
16502,SIMINAR,2022-03-14,2022-03-14 01:00:50,1,0.39,0
16503,NDIR-SERT,2022-03-14,2022-03-14 01:00:50,1,8.76,0
16504,SEPCON LAB,2022-03-14,2022-03-14 01:00:50,1,1.83,0
16505,350kW,2022-03-14,2022-03-14 01:00:50,1,0,0
16506,TBat,2022-03-14,2022-03-14 01:00:57,1,0,0
16507,APST,2022-03-14,2022-03-14 01:00:57,1,3.23,0
16508,TESTING,2022-03-14,2022-03-14 01:00:57,1,0.65,0
16509,NDIR-SERT,2022-03-14,2022-03-14 02:00:51,2,8.55,0
16510,350kW,2022-03-14,2022-03-14 02:00:51,2,0,0
16511,120kW,2022-03-14,2022-03-14 02:00:51,2,2.91,0
16512,SIMINAR,2022-03-14,2022-03-14 02:00:51,2,0.31,0
16513,SGTECH,2022-03-14,2022-03-14 02:00:51,2,1.43,0
16514,SEPCON LAB,2022-03-14,2022-03-14 02:00:51,2,0.93,0
16515,TBat,2022-03-14,2022-03-14 02:00:57,2,0,0
16516,TESTING,2022-03-14,2022-03-14 02:00:57,2,0.65,0
16517,APST,2022-03-14,2022-03-14 02:00:57,2,2.91,0
16518,SGTECH,2022-03-14,2022-03-14 03:00:50,3,1.44,0
16519,350kW,2022-03-14,2022-03-14 03:00:50,3,0,0
16520,120kW,2022-03-14,2022-03-14 03:00:50,3,2.71,0
16521,SEPCON LAB,2022-03-14,2022-03-14 03:00:50,3,0.91,0
16522,SIMINAR,2022-03-14,2022-03-14 03:00:50,3,0.33,0
16523,NDIR-SERT,2022-03-14,2022-03-14 03:00:50,3,8.56,0
16524,TBat,2022-03-14,2022-03-14 03:00:57,3,0,0
16525,APST,2022-03-14,2022-03-14 03:00:57,3,2.71,0
16526,TESTING,2022-03-14,2022-03-14 03:00:57,3,0.66,0
16527,350kW,2022-03-14,2022-03-14 04:00:51,4,0,0
16528,SEPCON LAB,2022-03-14,2022-03-14 04:00:51,4,0.92,0
16529,NDIR-SERT,2022-03-14,2022-03-14 04:00:51,4,8.42,0
16530,120kW,2022-03-14,2022-03-14 04:00:51,4,2.89,0
16531,SIMINAR,2022-03-14,2022-03-14 04:00:51,4,0.47,0
16532,SGTECH,2022-03-14,2022-03-14 04:00:51,4,1.43,0
16533,TBat,2022-03-14,2022-03-14 04:00:58,4,0,0
16534,APST,2022-03-14,2022-03-14 04:00:58,4,2.89,0
16535,TESTING,2022-03-14,2022-03-14 04:00:58,4,0.66,0
16536,NDIR-SERT,2022-03-14,2022-03-14 05:00:50,5,8.43,0
16537,SIMINAR,2022-03-14,2022-03-14 05:00:50,5,0.53,0
16538,SGTECH,2022-03-14,2022-03-14 05:00:50,5,1.43,0
16539,SEPCON LAB,2022-03-14,2022-03-14 05:00:50,5,0.93,0
16540,350kW,2022-03-14,2022-03-14 05:00:50,5,0,0
16541,120kW,2022-03-14,2022-03-14 05:00:50,5,2.86,0
16542,TBat,2022-03-14,2022-03-14 05:00:57,5,0,0
16543,TESTING,2022-03-14,2022-03-14 05:00:57,5,0.67,0
16544,APST,2022-03-14,2022-03-14 05:00:57,5,2.86,0
16545,NDIR-SERT,2022-03-14,2022-03-14 06:00:51,6,8.13,0
16546,SIMINAR,2022-03-14,2022-03-14 06:00:51,6,0.39,0
16547,SGTECH,2022-03-14,2022-03-14 06:00:51,6,1.42,0
16548,SEPCON LAB,2022-03-14,2022-03-14 06:00:51,6,0.97,0
16549,120kW,2022-03-14,2022-03-14 06:00:51,6,2.78,0
16550,350kW,2022-03-14,2022-03-14 06:00:51,6,0,0
16551,TESTING,2022-03-14,2022-03-14 06:00:58,6,0.66,0
16552,APST,2022-03-14,2022-03-14 06:00:58,6,2.78,0
16553,TBat,2022-03-14,2022-03-14 06:00:58,6,0,0
16554,NDIR-SERT,2022-03-14,2022-03-14 07:00:51,7,8.07,0
16555,SEPCON LAB,2022-03-14,2022-03-14 07:00:51,7,1.01,0
16556,SGTECH,2022-03-14,2022-03-14 07:00:51,7,0.9,0
16557,SIMINAR,2022-03-14,2022-03-14 07:00:51,7,0.33,0
16558,350kW,2022-03-14,2022-03-14 07:00:51,7,0,0
16559,120kW,2022-03-14,2022-03-14 07:00:51,7,3.09,0
16560,TESTING,2022-03-14,2022-03-14 07:01:01,7,0.4,0
16561,TBat,2022-03-14,2022-03-14 07:01:01,7,0,0
16562,APST,2022-03-14,2022-03-14 07:01:01,7,3.09,0
16563,SGTECH,2022-03-14,2022-03-14 08:00:52,8,3.96,0
16564,350kW,2022-03-14,2022-03-14 08:00:52,8,0,13.75
16565,SEPCON LAB,2022-03-14,2022-03-14 08:00:52,8,1.32,0
16566,120kW,2022-03-14,2022-03-14 08:00:52,8,0.76,1.58
16567,SIMINAR,2022-03-14,2022-03-14 08:00:52,8,0.35,0
16568,NDIR-SERT,2022-03-14,2022-03-14 08:00:52,8,12.43,0
16569,TESTING,2022-03-14,2022-03-14 08:01:02,8,0.35,0
16570,APST,2022-03-14,2022-03-14 08:01:02,8,0.76,0
16571,TBat,2022-03-14,2022-03-14 08:01:02,8,0,0
16572,350kW,2022-03-14,2022-03-14 09:00:51,9,0,47.09
16573,SGTECH,2022-03-14,2022-03-14 09:00:51,9,15.93,0
16574,SIMINAR,2022-03-14,2022-03-14 09:00:51,9,1.05,0
16575,120kW,2022-03-14,2022-03-14 09:00:51,9,0,4.56
16576,SEPCON LAB,2022-03-14,2022-03-14 09:00:51,9,1.77,0
16577,NDIR-SERT,2022-03-14,2022-03-14 09:00:51,9,36.79,0
16578,TESTING,2022-03-14,2022-03-14 09:00:58,9,4.53,0
16579,TBat,2022-03-14,2022-03-14 09:00:58,9,0,0
16580,APST,2022-03-14,2022-03-14 09:00:58,9,0,0
16581,120kW,2022-03-14,2022-03-14 10:00:51,10,0,11.66
16582,SEPCON LAB,2022-03-14,2022-03-14 10:00:51,10,11.22,0
16583,NDIR-SERT,2022-03-14,2022-03-14 10:00:51,10,46.11,0
16584,SIMINAR,2022-03-14,2022-03-14 10:00:51,10,3.38,0
16585,SGTECH,2022-03-14,2022-03-14 10:00:51,10,23.1,0
16586,350kW,2022-03-14,2022-03-14 10:00:51,10,0,83.34
16587,TBat,2022-03-14,2022-03-14 10:01:04,10,0,0
16588,APST,2022-03-14,2022-03-14 10:01:04,10,0,0
16589,TESTING,2022-03-14,2022-03-14 10:01:04,10,7.36,0
16590,120kW,2022-03-14,2022-03-14 11:00:51,11,0,17.25
16591,SEPCON LAB,2022-03-14,2022-03-14 11:00:51,11,11.94,0
16592,350kW,2022-03-14,2022-03-14 11:00:51,11,0,107.97
16593,SIMINAR,2022-03-14,2022-03-14 11:00:51,11,3.76,0
16594,NDIR-SERT,2022-03-14,2022-03-14 11:00:51,11,45.81,0
16595,SGTECH,2022-03-14,2022-03-14 11:00:51,11,27.81,0
16596,TESTING,2022-03-14,2022-03-14 11:00:59,11,7.34,0
16597,APST,2022-03-14,2022-03-14 11:00:59,11,0,0
16598,TBat,2022-03-14,2022-03-14 11:00:59,11,0,0
16599,350kW,2022-03-14,2022-03-14 12:00:51,12,0,117.35
16600,NDIR-SERT,2022-03-14,2022-03-14 12:00:51,12,44.87,0
16601,SEPCON LAB,2022-03-14,2022-03-14 12:00:51,12,14.22,0
16602,120kW,2022-03-14,2022-03-14 12:00:51,12,0,19.66
16603,SIMINAR,2022-03-14,2022-03-14 12:00:51,12,4.4,0
16604,SGTECH,2022-03-14,2022-03-14 12:00:51,12,28.53,0
16605,TESTING,2022-03-14,2022-03-14 12:00:59,12,7.44,0
16606,TBat,2022-03-14,2022-03-14 12:00:59,12,0,0
16607,APST,2022-03-14,2022-03-14 12:00:59,12,0,0
16608,120kW,2022-03-14,2022-03-14 13:00:50,13,0,21.07
16609,350kW,2022-03-14,2022-03-14 13:00:50,13,0,115.65
16610,NDIR-SERT,2022-03-14,2022-03-14 13:00:50,13,49.55,0
16611,SEPCON LAB,2022-03-14,2022-03-14 13:00:50,13,10.51,0
16612,SGTECH,2022-03-14,2022-03-14 13:00:50,13,28.74,0
16613,SIMINAR,2022-03-14,2022-03-14 13:00:50,13,4.72,0
16614,TBat,2022-03-14,2022-03-14 13:00:57,13,0,0
16615,TESTING,2022-03-14,2022-03-14 13:00:57,13,5.31,0
16616,APST,2022-03-14,2022-03-14 13:00:57,13,0,0
16617,350kW,2022-03-14,2022-03-14 14:00:50,14,0,105.75
16618,SGTECH,2022-03-14,2022-03-14 14:00:50,14,29.99,0
16619,SIMINAR,2022-03-14,2022-03-14 14:00:50,14,4.65,0
16620,NDIR-SERT,2022-03-14,2022-03-14 14:00:50,14,49.95,0
