date,new_date,hour,load_kW,demand(kWh),supply(kWh),net_kWh,Wind,Condition,temperature(°F),dew_point(°F),humidity(%),wind_speed(°mph),wind_gust(°mph),pressure(°in),precip(°in),time_idx,group,wind_direction,weather_condition,hour_group,work_time,holiday,weekend,workday
2022-11-01,11/1/2022,7,3.64,5.62,0.0,-5.62,E,Fair,64.0,64.0,100.0,1.0,0.0,29.78,0.0,146,a,12,0.0,0,0,1,1,1
2022-11-01,11/1/2022,8,7.54,4.38,0.0,-4.38,VAR,Fair,70.0,64.0,83.0,2.0,0.0,29.78,0.0,147,a,0,0.0,0,1,1,1,1
2022-11-01,11/1/2022,9,21.82,3.87,0.04,-3.83,VAR,Fair,75.0,64.0,69.0,2.0,0.0,29.81,0.0,148,a,0,0.0,0,1,1,1,1
2022-11-01,11/1/2022,12,23.05,2.12,0.17,-1.95,S,Fair,88.0,63.0,43.0,3.0,0.0,29.78,0.0,149,a,17,0.0,0,1,1,1,1
2022-11-01,11/1/2022,13,25.06,5.22,0.71,-4.51,VAR,Fair,88.0,61.0,40.0,3.0,0.0,29.75,0.0,150,a,0,0.0,1,1,1,1,1
2022-11-01,11/1/2022,14,30.43,8.5,0.0,-8.5,S,Fair,90.0,61.0,38.0,6.0,0.0,29.7,0.0,151,a,17,0.0,1,1,1,1,1
2022-11-01,11/1/2022,15,26.9,13.38,0.0,-13.38,SSW,Fair,90.0,61.0,38.0,7.0,0.0,29.67,0.0,152,a,16,0.0,1,1,1,1,1
2022-11-01,11/1/2022,16,27.77,18.17,0.0,-18.17,SSW,Fair,91.0,57.0,31.0,5.0,0.0,29.67,0.0,153,a,16,0.0,1,1,1,1,1
2022-11-01,11/1/2022,17,13.4,20.97,0.0,-20.97,S,Fair,90.0,59.0,36.0,3.0,0.0,29.67,0.0,154,a,17,0.0,1,1,1,1,1
2022-11-01,11/1/2022,18,0.83,12.09,0.0,-12.09,VAR,Fair,84.0,63.0,48.0,1.0,0.0,29.7,0.0,155,a,0,0.0,1,0,1,1,1
2022-11-01,11/1/2022,19,10.51,12.46,0.0,-12.46,NNW,Fair,81.0,64.0,58.0,1.0,0.0,29.7,0.0,156,a,8,0.0,1,0,1,1,1
2022-11-01,11/1/2022,20,12.14,10.27,0.0,-10.27,CALM,Fair,77.0,66.0,69.0,0.0,0.0,29.73,0.0,157,a,9,0.0,1,0,1,1,1
2022-12-01,12/1/2022,6,7.54,5.95,0.0,-5.95,VAR,Fair,68.0,64.0,88.0,1.0,0.0,29.75,0.0,158,a,0,0.0,0,0,1,1,1
2022-12-01,12/1/2022,7,0.0,5.6,0.0,-5.6,NE,Fair,68.0,64.0,88.0,1.0,0.0,29.78,0.0,159,a,3,0.0,0,0,1,1,1
2022-12-01,12/1/2022,8,5.03,4.73,0.0,-4.73,CALM,Fair,73.0,68.0,83.0,0.0,0.0,29.81,0.0,160,a,9,0.0,0,1,1,1,1
2022-12-01,12/1/2022,9,15.69,8.93,0.01,-8.92,VAR,Fair,77.0,64.0,65.0,2.0,0.0,29.84,0.0,161,a,0,0.0,0,1,1,1,1
2022-12-01,12/1/2022,10,24.6,6.21,0.07,-6.14,E,Fair,81.0,63.0,54.0,3.0,0.0,29.87,0.0,162,a,12,0.0,0,1,1,1,1
2022-12-01,12/1/2022,11,23.96,4.43,0.55,-3.88,SSE,Fair,84.0,64.0,51.0,5.0,0.0,29.84,0.0,163,a,13,0.0,0,1,1,1,1
2022-12-01,12/1/2022,12,29.2,5.86,0.03,-5.83,SSW,Fair,88.0,64.0,46.0,6.0,0.0,29.81,0.0,164,a,16,0.0,0,1,1,1,1
2022-12-01,12/1/2022,13,22.67,6.17,0.0,-6.17,VAR,Fair,88.0,64.0,46.0,5.0,0.0,29.78,0.0,165,a,0,0.0,1,1,1,1,1
2022-12-01,12/1/2022,14,32.5,12.64,0.0,-12.64,SSW,Fair,90.0,63.0,40.0,6.0,0.0,29.75,0.0,166,a,16,0.0,1,1,1,1,1
2022-12-01,12/1/2022,15,28.83,17.61,0.0,-17.61,S,Fair,90.0,63.0,40.0,6.0,0.0,29.7,0.0,167,a,17,0.0,1,1,1,1,1
2022-12-01,12/1/2022,16,29.31,18.62,0.0,-18.62,SSW,Fair,90.0,61.0,38.0,6.0,0.0,29.7,0.0,168,a,16,0.0,1,1,1,1,1
2022-12-01,12/1/2022,17,21.43,22.82,0.0,-22.82,WSW,Fair,90.0,57.0,33.0,6.0,0.0,29.73,0.0,169,a,6,0.0,1,1,1,1,1
2022-12-01,12/1/2022,18,0.0,17.08,0.0,-17.08,VAR,Fair,84.0,61.0,45.0,2.0,0.0,29.73,0.0,170,a,0,0.0,1,0,1,1,1
2022-12-01,12/1/2022,19,7.72,12.92,0.0,-12.92,NW,Fair,79.0,64.0,61.0,2.0,0.0,29.75,0.0,171,a,11,0.0,1,0,1,1,1
2022-12-01,12/1/2022,20,11.13,10.36,0.0,-10.36,E,Fair,77.0,64.0,65.0,1.0,0.0,29.75,0.0,172,a,12,0.0,1,0,1,1,1
2022-01-13,13/1/2022,6,2.87,5.74,0.0,-5.74,CALM,Fair,68.0,63.0,83.0,0.0,0.0,29.75,0.0,173,a,9,0.0,0,0,1,1,1
2022-01-13,13/1/2022,7,3.02,4.84,0.0,-4.84,WNW,Shallow Fog,66.0,64.0,94.0,1.0,0.0,29.78,0.0,174,a,5,1.0,0,0,1,1,1
2022-01-13,13/1/2022,8,11.11,4.41,0.0,-4.41,NW,Fair,73.0,70.0,88.0,2.0,0.0,29.81,0.0,175,a,11,0.0,0,1,1,1,1
2022-01-13,13/1/2022,9,10.67,2.71,0.33,-2.38,NNW,Fair,77.0,64.0,65.0,3.0,0.0,29.84,0.0,176,a,8,0.0,0,1,1,1,1
2022-01-13,13/1/2022,10,18.25,5.99,0.15,-5.84,N,Fair,81.0,63.0,54.0,3.0,0.0,29.84,0.0,177,a,10,0.0,0,1,1,1,1
2022-01-13,13/1/2022,11,33.36,12.91,0.06,-12.85,W,Fair,84.0,63.0,48.0,5.0,0.0,29.81,0.0,178,a,7,0.0,0,1,1,1,1
2022-01-13,13/1/2022,12,42.55,13.89,0.0,-13.89,SW,Fair,86.0,61.0,43.0,5.0,0.0,29.78,0.0,179,a,14,0.0,0,1,1,1,1
2022-01-13,13/1/2022,13,36.26,13.47,0.0,-13.47,SW,Fair,90.0,59.0,36.0,6.0,0.0,29.75,0.0,180,a,14,0.0,1,1,1,1,1
2022-01-13,13/1/2022,14,45.03,16.68,0.0,-16.68,SW,Fair,90.0,59.0,36.0,6.0,0.0,29.73,0.0,181,a,14,0.0,1,1,1,1,1
2022-01-13,13/1/2022,15,32.94,24.41,0.0,-24.41,WSW,Fair,90.0,57.0,33.0,8.0,0.0,29.7,0.0,182,a,6,0.0,1,1,1,1,1
2022-01-13,13/1/2022,16,32.58,23.46,0.0,-23.46,SW,Fair,90.0,55.0,31.0,6.0,0.0,29.7,0.0,183,a,14,0.0,1,1,1,1,1
2022-01-13,13/1/2022,17,20.29,23.83,0.0,-23.83,WSW,Fair,88.0,55.0,33.0,5.0,0.0,29.7,0.0,184,a,6,0.0,1,1,1,1,1
2022-01-13,13/1/2022,18,0.0,19.4,0.0,-19.4,VAR,Fair,84.0,63.0,48.0,1.0,0.0,29.73,0.0,185,a,0,0.0,1,0,1,1,1
2022-01-13,13/1/2022,19,7.25,11.72,0.0,-11.72,CALM,Fair,79.0,63.0,57.0,0.0,0.0,29.73,0.0,186,a,9,0.0,1,0,1,1,1
2022-01-13,13/1/2022,20,5.31,9.69,0.0,-9.69,VAR,Fair,77.0,63.0,61.0,1.0,0.0,29.75,0.0,187,a,0,0.0,1,0,1,1,1
2022-01-14,14/1/2022,6,5.95,5.56,0.0,-5.56,VAR,Fair,68.0,64.0,88.0,1.0,0.0,29.78,0.0,188,a,0,0.0,0,0,1,1,1
2022-01-14,14/1/2022,7,4.81,4.78,0.0,-4.78,VAR,Fair,66.0,64.0,94.0,1.0,0.0,29.81,0.0,189,a,0,0.0,0,0,1,1,1
2022-01-14,14/1/2022,8,7.11,4.2,0.0,-4.2,CALM,Fair,73.0,66.0,78.0,0.0,0.0,29.81,0.0,190,a,9,0.0,0,1,1,1,1
2022-01-14,14/1/2022,10,22.49,2.63,0.55,-2.08,SE,Fair,82.0,61.0,48.0,7.0,0.0,29.87,0.0,191,a,4,0.0,0,1,1,1,1
2022-01-14,14/1/2022,11,24.19,0.91,2.26,1.35,SE,Fair,84.0,61.0,45.0,5.0,0.0,29.84,0.0,192,a,4,0.0,0,1,1,1,1
2022-01-14,14/1/2022,12,25.66,0.44,1.4,0.96,VAR,Fair,86.0,59.0,40.0,3.0,0.0,29.81,0.0,193,a,0,0.0,0,1,1,1,1
2022-01-14,14/1/2022,13,23.27,1.08,0.82,-0.26,S,Fair,88.0,59.0,38.0,6.0,0.0,29.78,0.0,194,a,17,0.0,1,1,1,1,1
2022-01-14,14/1/2022,14,21.95,2.04,0.46,-1.58,SSW,Fair,90.0,55.0,31.0,7.0,0.0,29.75,0.0,195,a,16,0.0,1,1,1,1,1
2022-01-14,14/1/2022,15,21.93,6.52,0.0,-6.52,S,Fair,90.0,57.0,33.0,7.0,0.0,29.7,0.0,196,a,17,0.0,1,1,1,1,1
2022-01-14,14/1/2022,16,22.81,12.51,0.0,-12.51,SSW,Fair,90.0,59.0,36.0,5.0,0.0,29.7,0.0,197,a,16,0.0,1,1,1,1,1
2022-01-14,14/1/2022,17,25.52,19.94,0.0,-19.94,SSW,Fair,88.0,59.0,38.0,5.0,0.0,29.7,0.0,198,a,16,0.0,1,1,1,1,1
2022-01-14,14/1/2022,18,1.8,16.27,0.0,-16.27,VAR,Fair,84.0,63.0,48.0,2.0,0.0,29.73,0.0,199,a,0,0.0,1,0,1,1,1
2022-01-14,14/1/2022,19,11.37,12.04,0.0,-12.04,CALM,Fair,79.0,63.0,57.0,0.0,0.0,29.73,0.0,200,a,9,0.0,1,0,1,1,1
2022-01-14,14/1/2022,20,9.42,10.67,0.0,-10.67,CALM,Fair,77.0,63.0,61.0,0.0,0.0,29.73,0.0,201,a,9,0.0,1,0,1,1,1
2022-01-15,15/1/2022,6,3.47,5.7,0.0,-5.7,VAR,Fair,70.0,64.0,83.0,2.0,0.0,29.75,0.0,202,a,0,0.0,0,0,1,0,0
2022-01-15,15/1/2022,7,4.98,4.83,0.0,-4.83,CALM,Partial Fog,68.0,64.0,88.0,0.0,0.0,29.78,0.0,203,a,9,2.0,0,0,1,0,0
2022-01-15,15/1/2022,8,4.05,3.95,0.01,-3.94,NW,Fair,73.0,68.0,83.0,1.0,0.0,29.81,0.0,204,a,11,0.0,0,1,1,0,0
2022-01-15,15/1/2022,9,11.18,2.56,0.33,-2.23,VAR,Fair,77.0,64.0,65.0,1.0,0.0,29.81,0.0,205,a,0,0.0,0,1,1,0,0
2022-01-15,15/1/2022,10,24.37,0.01,5.79,5.78,SSW,Fair,81.0,63.0,54.0,3.0,0.0,29.84,0.0,206,a,16,0.0,0,1,1,0,0
2022-01-15,15/1/2022,11,34.71,0.0,9.88,9.88,VAR,Fair,84.0,63.0,48.0,2.0,0.0,29.81,0.0,207,a,0,0.0,0,1,1,0,0
2022-01-15,15/1/2022,14,31.43,0.0,7.98,7.98,SW,Fair,88.0,61.0,40.0,5.0,0.0,29.73,0.0,208,a,14,0.0,1,1,1,0,0
2022-01-15,15/1/2022,15,16.49,0.02,4.6,4.58,SSW,Fair,90.0,59.0,36.0,6.0,0.0,29.7,0.0,209,a,16,0.0,1,1,1,0,0
2022-01-15,15/1/2022,16,8.68,1.65,0.88,-0.77,SSW,Fair,88.0,59.0,38.0,6.0,0.0,29.67,0.0,210,a,16,0.0,1,1,1,0,0
2022-01-15,15/1/2022,17,10.38,6.72,0.0,-6.72,WSW,Fair,88.0,61.0,40.0,6.0,0.0,29.7,0.0,211,a,6,0.0,1,1,1,0,0
2022-01-15,15/1/2022,18,0.0,11.05,0.0,-11.05,W,Fair,86.0,63.0,45.0,3.0,0.0,29.7,0.0,212,a,7,0.0,1,0,1,0,0
2022-01-15,15/1/2022,19,9.05,12.82,0.0,-12.82,CALM,Fair,79.0,64.0,61.0,0.0,0.0,29.7,0.0,213,a,9,0.0,1,0,1,0,0
2022-01-15,15/1/2022,20,6.66,10.78,0.0,-10.78,CALM,Fair,77.0,64.0,65.0,0.0,0.0,29.73,0.0,214,a,9,0.0,1,0,1,0,0
2022-01-16,16/1/2022,6,3.03,5.94,0.0,-5.94,N,Fair,68.0,64.0,88.0,1.0,0.0,29.75,0.0,215,a,10,0.0,0,0,1,0,0
2022-01-16,16/1/2022,7,5.1,4.84,0.0,-4.84,VAR,Shallow Fog,68.0,66.0,94.0,1.0,0.0,29.78,0.0,216,a,0,1.0,0,0,1,0,0
2022-01-16,16/1/2022,8,5.87,3.35,0.0,-3.35,VAR,Fair,72.0,68.0,88.0,1.0,0.0,29.81,0.0,217,a,0,0.0,0,1,1,0,0
2022-01-16,16/1/2022,9,13.61,1.21,1.11,-0.1,VAR,Fair,77.0,66.0,69.0,1.0,0.0,29.84,0.0,218,a,0,0.0,0,1,1,0,0
2022-01-16,16/1/2022,10,26.18,0.01,6.47,6.46,VAR,Fair,81.0,66.0,61.0,3.0,0.0,29.84,0.0,219,a,0,0.0,0,1,1,0,0
2022-01-16,16/1/2022,11,33.55,0.0,11.19,11.19,SSE,Fair,84.0,64.0,51.0,7.0,0.0,29.81,0.0,220,a,13,0.0,0,1,1,0,0
2022-01-16,16/1/2022,12,34.73,0.0,9.75,9.75,S,Fair,86.0,64.0,48.0,7.0,0.0,29.78,0.0,221,a,17,0.0,0,1,1,0,0
2022-01-16,16/1/2022,13,38.11,0.0,10.33,10.33,S,Fair,88.0,63.0,43.0,6.0,0.0,29.75,0.0,222,a,17,0.0,1,1,1,0,0
2022-01-16,16/1/2022,14,23.68,0.0,8.22,8.22,SSE,Fair,90.0,59.0,36.0,8.0,0.0,29.73,0.0,223,a,13,0.0,1,1,1,0,0
2022-01-16,16/1/2022,15,16.94,0.06,4.2,4.14,S,Fair,90.0,61.0,38.0,5.0,0.0,29.7,0.0,224,a,17,0.0,1,1,1,0,0
2022-01-16,16/1/2022,16,12.87,1.36,0.92,-0.44,SSW,Fair,90.0,61.0,38.0,5.0,0.0,29.7,0.0,225,a,16,0.0,1,1,1,0,0
2022-01-16,16/1/2022,17,9.47,5.58,0.03,-5.55,S,Fair,88.0,61.0,40.0,5.0,0.0,29.7,0.0,226,a,17,0.0,1,1,1,0,0
2022-01-16,16/1/2022,18,0.0,10.48,0.0,-10.48,VAR,Fair,84.0,64.0,51.0,1.0,0.0,29.7,0.0,227,a,0,0.0,1,0,1,0,0
2022-01-16,16/1/2022,19,14.33,11.04,0.0,-11.04,WNW,Fair,79.0,64.0,61.0,2.0,0.0,29.73,0.0,228,a,5,0.0,1,0,1,0,0
2022-01-16,16/1/2022,20,8.36,9.77,0.0,-9.77,VAR,Fair,77.0,66.0,69.0,1.0,0.0,29.73,0.0,229,a,0,0.0,1,0,1,0,0
2022-01-17,17/1/2022,6,8.49,6.03,0.0,-6.03,CALM,Fair,68.0,64.0,88.0,0.0,0.0,29.78,0.0,230,a,9,0.0,0,0,1,1,1
2022-01-17,17/1/2022,7,0.0,5.64,0.0,-5.64,NNW,Mist,70.0,66.0,88.0,1.0,0.0,29.78,0.0,231,a,8,3.0,0,0,1,1,1
2022-01-17,17/1/2022,8,9.61,4.69,0.0,-4.69,VAR,Fair,72.0,66.0,83.0,1.0,0.0,29.81,0.0,232,a,0,0.0,0,1,1,1,1
2022-01-17,17/1/2022,9,16.53,6.56,0.0,-6.56,VAR,Fair,75.0,66.0,73.0,2.0,0.0,29.84,0.0,233,a,0,0.0,0,1,1,1,1
2022-01-17,17/1/2022,10,21.52,10.98,0.0,-10.98,E,Fair,81.0,66.0,61.0,3.0,0.0,29.84,0.0,234,a,12,0.0,0,1,1,1,1
2022-01-17,17/1/2022,11,23.31,9.16,0.0,-9.16,ESE,Fair,84.0,64.0,51.0,3.0,0.0,29.84,0.0,235,a,1,0.0,0,1,1,1,1
2022-01-17,17/1/2022,12,36.39,16.34,0.0,-16.34,SSE,Fair,86.0,64.0,48.0,5.0,0.0,29.81,0.0,236,a,13,0.0,0,1,1,1,1
2022-01-17,17/1/2022,13,35.56,18.47,0.0,-18.47,SSE,Fair,88.0,61.0,40.0,5.0,0.0,29.75,0.0,237,a,13,0.0,1,1,1,1,1
2022-01-17,17/1/2022,14,43.87,24.09,0.0,-24.09,SW,Fair,90.0,61.0,38.0,6.0,0.0,29.73,0.0,238,a,14,0.0,1,1,1,1,1
2022-01-17,17/1/2022,15,34.98,27.25,0.0,-27.25,SW,Fair,90.0,61.0,38.0,6.0,0.0,29.7,0.0,239,a,14,0.0,1,1,1,1,1
2022-01-17,17/1/2022,16,25.5,20.37,0.0,-20.37,S,Fair,90.0,61.0,38.0,5.0,0.0,29.7,0.0,240,a,17,0.0,1,1,1,1,1
2022-01-17,17/1/2022,17,34.3,21.21,0.0,-21.21,SSW,Fair,88.0,61.0,40.0,3.0,0.0,29.7,0.0,241,a,16,0.0,1,1,1,1,1
2022-01-17,17/1/2022,18,2.3,28.03,0.0,-28.03,VAR,Fair,86.0,64.0,48.0,1.0,0.0,29.7,0.0,242,a,0,0.0,1,0,1,1,1
2022-01-17,17/1/2022,19,10.36,15.46,0.0,-15.46,VAR,Fair,81.0,64.0,58.0,1.0,0.0,29.73,0.0,243,a,0,0.0,1,0,1,1,1
2022-01-17,17/1/2022,20,4.31,9.37,0.0,-9.37,NW,Fair,79.0,66.0,65.0,1.0,0.0,29.75,0.0,244,a,11,0.0,1,0,1,1,1
2022-01-18,18/1/2022,6,5.8,6.2,0.0,-6.2,NW,Fair,70.0,70.0,100.0,6.0,0.0,29.75,0.0,245,a,11,0.0,0,0,1,1,1
2022-01-18,18/1/2022,7,0.0,5.56,0.0,-5.56,VAR,Fair,72.0,70.0,94.0,1.0,0.0,29.78,0.0,246,a,0,0.0,0,0,1,1,1
2022-01-18,18/1/2022,8,7.17,5.63,0.0,-5.63,VAR,Fair,73.0,70.0,88.0,2.0,0.0,29.81,0.0,247,a,0,0.0,0,1,1,1,1
2022-01-18,18/1/2022,9,16.63,8.71,0.0,-8.71,VAR,Fair,79.0,68.0,69.0,1.0,0.0,29.84,0.0,248,a,0,0.0,0,1,1,1,1
2022-01-18,18/1/2022,10,26.14,9.95,0.03,-9.92,S,Fair,82.0,66.0,58.0,5.0,0.0,29.84,0.0,249,a,17,0.0,0,1,1,1,1
2022-01-18,18/1/2022,11,28.41,12.65,0.0,-12.65,SSE,Fair,84.0,66.0,55.0,6.0,0.0,29.81,0.0,250,a,13,0.0,0,1,1,1,1
2022-01-18,18/1/2022,12,28.94,13.14,0.0,-13.14,SW,Fair,84.0,64.0,51.0,6.0,0.0,29.78,0.0,251,a,14,0.0,0,1,1,1,1
2022-01-18,18/1/2022,13,32.64,11.85,0.0,-11.85,SW,Fair,86.0,66.0,51.0,6.0,0.0,29.78,0.0,252,a,14,0.0,1,1,1,1,1
2022-01-18,18/1/2022,14,29.95,14.56,0.0,-14.56,SW,Fair,88.0,64.0,46.0,6.0,0.0,29.73,0.0,253,a,14,0.0,1,1,1,1,1
2022-01-18,18/1/2022,15,34.37,20.89,0.0,-20.89,S,Fair,88.0,64.0,46.0,5.0,0.0,29.7,0.0,254,a,17,0.0,1,1,1,1,1
2022-01-18,18/1/2022,16,31.63,25.28,0.0,-25.28,SW,Fair,88.0,64.0,46.0,3.0,0.0,29.7,0.0,255,a,14,0.0,1,1,1,1,1
2022-01-18,18/1/2022,17,31.81,24.83,0.0,-24.83,VAR,Fair,88.0,64.0,46.0,2.0,0.0,29.7,0.0,256,a,0,0.0,1,1,1,1,1
2022-01-18,18/1/2022,18,0.0,21.43,0.0,-21.43,ENE,Fair,82.0,66.0,58.0,2.0,0.0,29.7,0.0,257,a,2,0.0,1,0,1,1,1
2022-01-18,18/1/2022,19,9.92,16.66,0.0,-16.66,VAR,Fair,79.0,68.0,69.0,1.0,0.0,29.7,0.0,258,a,0,0.0,1,0,1,1,1
2022-01-18,18/1/2022,20,10.09,9.11,0.0,-9.11,VAR,Fair,77.0,68.0,74.0,2.0,0.0,29.73,0.0,259,a,0,0.0,1,0,1,1,1
2022-01-19,19/1/2022,6,6.88,5.88,0.0,-5.88,VAR,Fair,66.0,64.0,94.0,1.0,0.0,29.75,0.0,260,a,0,0.0,0,0,1,1,1
2022-01-19,19/1/2022,7,2.77,5.42,0.0,-5.42,VAR,Fair,72.0,61.0,69.0,1.0,0.0,29.75,0.0,261,a,0,0.0,0,0,1,1,1
2022-01-19,19/1/2022,8,6.89,4.38,0.0,-4.38,VAR,Fair,75.0,61.0,61.0,2.0,0.0,29.78,0.0,262,a,0,0.0,0,1,1,1,1
2022-01-19,19/1/2022,9,24.43,11.53,0.0,-11.53,SE,Fair,75.0,63.0,65.0,5.0,0.0,29.81,0.0,263,a,4,0.0,0,1,1,1,1
2022-01-19,19/1/2022,10,22.2,10.95,0.02,-10.93,SSE,Fair,79.0,63.0,57.0,3.0,0.0,29.81,0.0,264,a,13,0.0,0,1,1,1,1
2022-01-19,19/1/2022,11,31.97,7.99,0.04,-7.95,VAR,Fair,81.0,63.0,54.0,6.0,0.0,29.81,0.0,265,a,0,0.0,0,1,1,1,1
2022-01-19,19/1/2022,12,32.29,8.18,0.05,-8.13,W,Fair,82.0,63.0,51.0,6.0,0.0,29.78,0.0,266,a,7,0.0,0,1,1,1,1
2022-01-19,19/1/2022,13,24.11,5.26,0.06,-5.2,W,Fair,84.0,63.0,48.0,5.0,0.0,29.73,0.0,267,a,7,0.0,1,1,1,1,1
2022-01-19,19/1/2022,14,34.53,8.82,0.01,-8.81,VAR,Fair,86.0,64.0,48.0,3.0,0.0,29.7,0.0,268,a,0,0.0,1,1,1,1,1
2022-01-19,19/1/2022,15,34.15,15.55,0.0,-15.55,W,Fair,86.0,63.0,45.0,6.0,0.0,29.67,0.0,269,a,7,0.0,1,1,1,1,1
2022-01-19,19/1/2022,16,25.63,21.54,0.0,-21.54,W,Fair,86.0,63.0,45.0,5.0,0.0,29.64,0.0,270,a,7,0.0,1,1,1,1,1
2022-01-19,19/1/2022,17,16.85,22.26,0.0,-22.26,SW,Fair,86.0,63.0,45.0,3.0,0.0,29.64,0.0,271,a,14,0.0,1,1,1,1,1
2022-01-19,19/1/2022,18,0.0,12.53,0.0,-12.53,SSE,Fair,81.0,63.0,54.0,2.0,0.0,29.64,0.0,272,a,13,0.0,1,0,1,1,1
2022-01-20,20/1/2022,11,34.36,12.12,0.0,-12.12,WNW,Fair,82.0,61.0,48.0,5.0,0.0,29.75,0.0,273,a,5,0.0,0,1,1,1,1
2022-01-20,20/1/2022,12,35.0,15.59,0.0,-15.59,VAR,Fair,84.0,63.0,48.0,3.0,0.0,29.73,0.0,274,a,0,0.0,0,1,1,1,1
2022-01-20,20/1/2022,13,38.9,16.24,0.0,-16.24,VAR,Fair,84.0,64.0,51.0,3.0,0.0,29.7,0.0,275,a,0,0.0,1,1,1,1,1
2022-01-20,20/1/2022,14,40.13,19.03,0.0,-19.03,SSW,Fair,86.0,64.0,48.0,7.0,0.0,29.67,0.0,276,a,16,0.0,1,1,1,1,1
2022-01-24,24/1/2022,8,6.62,3.24,0.0,-3.24,VAR,Fair,68.0,63.0,83.0,1.0,0.0,29.73,0.0,277,a,0,0.0,0,1,1,1,1
2022-01-24,24/1/2022,9,19.9,7.01,0.06,-6.95,E,Fair,73.0,63.0,69.0,3.0,0.0,29.75,0.0,278,a,12,0.0,0,1,1,1,1
2022-01-24,24/1/2022,10,22.41,5.5,0.09,-5.41,S,Fair,79.0,64.0,61.0,3.0,0.0,29.75,0.0,279,a,17,0.0,0,1,1,1,1
2022-01-25,25/1/2022,6,4.83,6.54,0.0,-6.54,N,Fair,70.0,63.0,78.0,2.0,0.0,29.7,0.0,280,a,10,0.0,0,0,1,1,1
2022-01-25,25/1/2022,8,8.89,4.9,0.0,-4.9,VAR,Fair,73.0,64.0,73.0,1.0,0.0,29.73,0.0,281,a,0,0.0,0,1,1,1,1
2022-01-25,25/1/2022,9,25.36,4.47,0.11,-4.36,VAR,Fair,77.0,64.0,65.0,2.0,0.0,29.75,0.0,282,a,0,0.0,0,1,1,1,1
2022-01-25,25/1/2022,10,36.26,13.17,0.0,-13.17,E,Fair,79.0,63.0,57.0,3.0,0.0,29.75,0.0,283,a,12,0.0,0,1,1,1,1
2022-01-25,25/1/2022,11,32.72,11.06,0.0,-11.06,VAR,Fair,84.0,63.0,48.0,2.0,0.0,29.75,0.0,284,a,0,0.0,0,1,1,1,1
2022-01-25,25/1/2022,16,39.56,14.98,0.0,-14.98,SSW,Fair,90.0,57.0,33.0,5.0,0.0,29.61,0.0,285,a,16,0.0,1,1,1,1,1
2022-01-25,25/1/2022,17,34.84,32.64,0.0,-32.64,SE,Fair,90.0,59.0,36.0,5.0,0.0,29.61,0.0,286,a,4,0.0,1,1,1,1,1
2022-01-25,25/1/2022,18,19.13,19.38,0.0,-19.38,SE,Fair,84.0,61.0,45.0,2.0,0.0,29.61,0.0,287,a,4,0.0,1,0,1,1,1
2022-01-25,25/1/2022,19,19.86,17.48,0.0,-17.48,CALM,Fair,79.0,64.0,61.0,0.0,0.0,29.61,0.0,288,a,9,0.0,1,0,1,1,1
2022-01-25,25/1/2022,20,13.03,10.92,0.0,-10.92,VAR,Fair,77.0,63.0,61.0,1.0,0.0,29.64,0.0,289,a,0,0.0,1,0,1,1,1
2022-01-26,26/1/2022,6,5.18,5.4,0.0,-5.4,NE,Fair,66.0,63.0,88.0,2.0,0.0,29.67,0.0,290,a,3,0.0,0,0,1,1,1
2022-01-26,26/1/2022,7,3.66,4.79,0.0,-4.79,VAR,Fair,68.0,63.0,83.0,2.0,0.0,29.7,0.0,291,a,0,0.0,0,0,1,1,1
2022-01-26,26/1/2022,8,5.72,4.23,0.03,-4.2,VAR,Fair,73.0,63.0,69.0,2.0,0.0,29.73,0.0,292,a,0,0.0,0,1,1,1,1
2022-01-26,26/1/2022,9,22.48,6.46,0.11,-6.35,N,Fair,77.0,63.0,61.0,3.0,0.0,29.75,0.0,293,a,10,0.0,0,1,1,1,1
2022-01-26,26/1/2022,10,25.74,11.95,0.0,-11.95,VAR,Fair,81.0,63.0,54.0,2.0,0.0,29.75,0.0,294,a,0,0.0,0,1,1,1,1
2022-01-26,26/1/2022,11,33.31,9.76,0.0,-9.76,VAR,Fair,86.0,59.0,40.0,2.0,0.0,29.75,0.0,295,a,0,0.0,0,1,1,1,1
2022-01-26,26/1/2022,12,34.43,10.39,0.0,-10.39,VAR,Fair,90.0,59.0,36.0,2.0,0.0,29.73,0.0,296,a,0,0.0,0,1,1,1,1
2022-01-26,26/1/2022,13,36.67,9.95,0.0,-9.95,VAR,Fair,91.0,59.0,34.0,3.0,0.0,29.67,0.0,297,a,0,0.0,1,1,1,1,1
2022-01-26,26/1/2022,14,46.3,25.93,0.0,-25.93,VAR,Fair,91.0,59.0,34.0,3.0,0.0,29.67,0.0,298,a,0,0.0,1,1,1,1,1
2022-01-26,26/1/2022,15,47.91,31.72,0.0,-31.72,S,Fair,93.0,54.0,26.0,6.0,0.0,29.64,0.0,299,a,17,0.0,1,1,1,1,1
2022-01-26,26/1/2022,16,51.86,33.17,0.0,-33.17,SSE,Fair,91.0,54.0,28.0,6.0,0.0,29.61,0.0,300,a,13,0.0,1,1,1,1,1
2022-01-26,26/1/2022,17,18.6,31.68,0.0,-31.68,ESE,Fair,90.0,55.0,31.0,5.0,0.0,29.61,0.0,301,a,1,0.0,1,1,1,1,1
