date,hour,load_kW,demand(kWh),supply(kWh),net_kWh,Wind,Condition,temperature(°F),dew_point(°F),humidity(%),wind_speed(°mph),wind_gust(°mph),pressure(°in),precip(°in),time_idx,group,wind_direction,weather_condition,hour_group,holiday,weekend,workday,work_time
24/3/2022,1,8.07,8.61,0,-8.61,,,,,,,,,,1644,a,,,0,1,1,1,0
24/3/2022,2,4.47,8.01,0,-8.01,,,,,,,,,,1645,a,,,0,1,1,1,0
24/3/2022,3,11.18,7.9,0,-7.9,,,,,,,,,,1646,a,,,0,1,1,1,0
24/3/2022,4,8.07,8.15,0,-8.15,,,,,,,,,,1647,a,,,0,1,1,1,0
24/3/2022,5,8.78,7.95,0,-7.95,,,,,,,,,,1648,a,,,0,1,1,1,0
24/3/2022,6,5.99,8.04,0,-8.04,SSW,Mostly Cloudy,77,77,100,3,0,29.61,0,1649,a,16,4,0,1,1,1,0
24/3/2022,7,8.62,6.89,0,-6.89,W,Mostly Cloudy,77,77,100,3,0,29.64,0,1650,a,7,4,0,1,1,1,0
24/3/2022,8,7.08,4.01,0.39,-3.62,S,Partly Cloudy,81,79,94,6,0,29.67,0,1651,a,17,5,0,1,1,1,1
24/3/2022,9,40.39,11.55,0.89,-10.66,S,Fair,82,77,84,6,0,29.7,0,1652,a,17,0,0,1,1,1,1
24/3/2022,10,46.71,33.73,0,-33.73,S,Fair,82,73,74,6,0,29.7,0,1653,a,17,0,0,1,1,1,1
24/3/2022,11,52.51,26.32,0,-26.32,S,Fair,84,73,70,8,0,29.7,0,1654,a,17,0,0,1,1,1,1
24/3/2022,12,39.08,21.18,0,-21.18,S,Fair,86,73,66,6,0,29.67,0,1655,a,17,0,0,1,1,1,1
24/3/2022,13,49.98,30.49,0,-30.49,S,Fair,88,73,62,6,0,29.61,0,1656,a,17,0,1,1,1,1,1
24/3/2022,14,47.97,28.75,0,-28.75,VAR,Fair,90,72,55,3,0,29.58,0,1657,a,0,0,1,1,1,1,1
24/3/2022,15,50.97,35.29,0,-35.29,S,Fair,91,70,49,5,0,29.55,0,1658,a,17,0,1,1,1,1,1
24/3/2022,16,47.42,35.15,0,-35.15,VAR,Fair,93,72,49,6,0,29.52,0,1659,a,0,0,1,1,1,1,1
24/3/2022,17,37.64,37.56,0,-37.56,S,Fair,93,68,44,6,0,29.52,0,1660,a,17,0,1,1,1,1,1
24/3/2022,18,30.12,31.76,0,-31.76,SSW,Fair,91,70,49,6,0,29.55,0,1661,a,16,0,1,1,1,1,0
24/3/2022,19,15.21,26.91,0,-26.91,S,Fair,88,72,58,5,0,29.55,0,1662,a,17,0,1,1,1,1,0
24/3/2022,20,6.45,13,0,-13,S,Fair,86,73,66,3,0,29.58,0,1663,a,17,0,1,1,1,1,0
24/3/2022,21,8.64,10.11,0,-10.11,,,,,,,,,,1664,a,,,1,1,1,1,0
24/3/2022,22,12.16,9.55,0,-9.55,,,,,,,,,,1665,a,,,1,1,1,1,0
24/3/2022,23,9.06,9.56,0,-9.56,,,,,,,,,,1666,a,,,1,1,1,1,0
25/3/2022,1,10.23,9.2,0,-9.2,,,,,,,,,,1667,a,,,0,1,1,1,0
25/3/2022,2,11.59,9.03,0,-9.03,,,,,,,,,,1668,a,,,0,1,1,1,0
25/3/2022,3,10.32,8.95,0,-8.95,,,,,,,,,,1669,a,,,0,1,1,1,0
25/3/2022,4,9.18,8.88,0,-8.88,,,,,,,,,,1670,a,,,0,1,1,1,0
25/3/2022,5,6.7,7.76,0,-7.76,,,,,,,,,,1671,a,,,0,1,1,1,0
25/3/2022,6,7.46,7.69,0,-7.69,SE,Fair,75,75,100,3,0,29.61,0,1672,a,4,0,0,1,1,1,0
25/3/2022,7,6.66,7.38,0,-7.38,SE,Fair,77,77,100,3,0,29.64,0,1673,a,4,0,0,1,1,1,0
25/3/2022,8,8.05,5.34,0.02,-5.32,VAR,Fair,79,77,94,1,0,29.67,0,1674,a,0,0,0,1,1,1,1
25/3/2022,9,42.04,11,0.11,-10.89,SSE,Fair,84,77,79,7,0,29.7,0,1675,a,13,0,0,1,1,1,1
25/3/2022,10,30.43,23.64,0,-23.64,SSE,Fair,86,77,74,6,0,29.7,0,1676,a,13,0,0,1,1,1,1
25/3/2022,11,29.93,17.52,0,-17.52,SE,Fair,88,75,66,5,0,29.7,0,1677,a,4,0,0,1,1,1,1
25/3/2022,12,43.62,18.75,0,-18.75,VAR,Fair,91,72,52,6,0,29.67,0,1678,a,0,0,0,1,1,1,1
25/3/2022,13,47.48,24.98,0,-24.98,S,Fair,93,72,49,6,0,29.64,0,1679,a,17,0,1,1,1,1,1
25/3/2022,14,53.53,26.41,0,-26.41,S,Fair,95,68,41,6,0,29.61,0,1680,a,17,0,1,1,1,1,1
25/3/2022,15,44.45,28.23,0,-28.23,S,Fair,95,70,44,8,0,29.58,0,1681,a,17,0,1,1,1,1,1
25/3/2022,16,64.53,36.38,0,-36.38,SSE,Fair,95,72,47,7,0,29.55,0,1682,a,13,0,1,1,1,1,1
25/3/2022,17,43.11,41.75,0,-41.75,S,Fair,95,68,41,7,0,29.55,0,1683,a,17,0,1,1,1,1,1
25/3/2022,18,34.58,38.06,0,-38.06,SSW,Fair,93,68,44,5,0,29.55,0,1684,a,16,0,1,1,1,1,0
25/3/2022,19,29.98,28.33,0,-28.33,S,Fair,90,72,55,5,0,29.55,0,1685,a,17,0,1,1,1,1,0
25/3/2022,20,14.62,16.37,0,-16.37,S,Fair,88,72,58,3,0,29.58,0,1686,a,17,0,1,1,1,1,0
25/3/2022,21,11.86,10.55,0,-10.55,,,,,,,,,,1687,a,,,1,1,1,1,0
25/3/2022,22,8.73,9.73,0,-9.73,,,,,,,,,,1688,a,,,1,1,1,1,0
25/3/2022,23,13.18,9.88,0,-9.88,,,,,,,,,,1689,a,,,1,1,1,1,0
26/3/2022,1,10.06,9.03,0,-9.03,,,,,,,,,,1690,a,,,0,1,1,1,0
26/3/2022,2,8.36,8.97,0,-8.97,,,,,,,,,,1691,a,,,0,1,1,1,0
26/3/2022,3,8.61,9.12,0,-9.12,,,,,,,,,,1692,a,,,0,1,1,1,0
26/3/2022,4,8.83,8.88,0,-8.88,,,,,,,,,,1693,a,,,0,1,1,1,0
26/3/2022,5,10.98,8.85,0,-8.85,,,,,,,,,,1694,a,,,0,1,1,1,0
26/3/2022,6,10.56,8.57,0,-8.57,SSE,Fair,81,75,84,5,0,29.64,0,1695,a,13,0,0,1,0,0,0
26/3/2022,7,6.8,7.37,0,-7.37,SSE,Fair,81,77,89,6,0,29.7,0,1696,a,13,0,0,1,0,0,0
26/3/2022,8,9.8,3.96,0.02,-3.94,SSE,Fair,84,77,79,8,0,29.73,0,1697,a,13,0,0,1,0,0,1
26/3/2022,9,25.72,0.45,2.74,2.29,SE,Fair,86,79,79,8,0,29.73,0,1698,a,4,0,0,1,0,0,1
26/3/2022,10,14.69,1.09,6.96,5.87,SSE,Fair,88,79,75,6,0,29.75,0,1699,a,13,0,0,1,0,0,1
26/3/2022,11,14.47,1.28,6.86,5.58,VAR,Fair,91,75,59,1,0,29.73,0,1700,a,0,0,0,1,0,0,1
26/3/2022,12,29.97,0.33,9.14,8.81,VAR,Fair,93,73,52,3,0,29.7,0,1701,a,0,0,0,1,0,0,1
26/3/2022,13,17.03,3.08,4.45,1.37,VAR,Fair,95,70,44,3,0,29.67,0,1702,a,0,0,1,1,0,0,1
26/3/2022,14,22.21,1.48,3.39,1.91,SW,Fair,97,70,41,6,0,29.61,0,1703,a,14,0,1,1,0,0,1
26/3/2022,15,23.06,8.04,0.01,-8.03,VAR,Fair,97,68,39,3,0,29.58,0,1704,a,0,0,1,1,0,0,1
26/3/2022,16,24.49,11.46,0,-11.46,S,Fair,97,68,39,6,0,29.58,0,1705,a,17,0,1,1,0,0,1
26/3/2022,17,18.61,14.05,0,-14.05,S,Fair,97,66,37,6,0,29.58,0,1706,a,17,0,1,1,0,0,1
26/3/2022,18,12.63,9.77,0,-9.77,S,Fair,95,68,41,3,0,29.58,0,1707,a,17,0,1,1,0,0,0
26/3/2022,19,16.14,14.39,0,-14.39,SE,Fair,88,72,58,8,0,29.58,0,1708,a,4,0,1,1,0,0,0
26/3/2022,20,15.19,12.5,0,-12.5,SSE,Fair,86,72,62,6,0,29.61,0,1709,a,13,0,1,1,0,0,0
26/3/2022,21,14.32,12.28,0,-12.28,,,,,,,,,,1710,a,,,1,1,1,1,0
26/3/2022,22,12.94,11.73,0,-11.73,,,,,,,,,,1711,a,,,1,1,1,1,0
26/3/2022,23,9.56,11.35,0,-11.35,,,,,,,,,,1712,a,,,1,1,1,1,0
27/3/2022,1,12.33,11.02,0,-11.02,,,,,,,,,,1713,a,,,0,1,1,1,0
27/3/2022,2,5.33,9.66,0,-9.66,,,,,,,,,,1714,a,,,0,1,1,1,0
27/3/2022,3,11.35,9,0,-9,,,,,,,,,,1715,a,,,0,1,1,1,0
27/3/2022,4,8.83,8.75,0,-8.75,,,,,,,,,,1716,a,,,0,1,1,1,0
27/3/2022,5,5.24,8.82,0,-8.82,,,,,,,,,,1717,a,,,0,1,1,1,0
27/3/2022,6,10.15,8.14,0,-8.14,SE,Fair,79,73,83,5,0,29.67,0,1718,a,4,0,0,1,0,0,0
27/3/2022,7,6.2,7.15,0,-7.15,SE,Fair,81,75,84,3,0,29.67,0,1719,a,4,0,0,1,0,0,0
27/3/2022,8,6.46,4.15,0.01,-4.14,SE,Fair,84,73,70,8,0,29.7,0,1720,a,4,0,0,1,0,0,1
27/3/2022,9,21.74,0.47,2.41,1.94,SE,Fair,88,75,66,9,0,29.73,0,1721,a,4,0,0,1,0,0,1
27/3/2022,10,23.74,0,7.03,7.03,SE,Fair,90,75,62,8,0,29.73,0,1722,a,4,0,0,1,0,0,1
27/3/2022,11,30.21,0,9.15,9.15,S,Fair,91,75,59,5,0,29.73,0,1723,a,17,0,0,1,0,0,1
27/3/2022,12,32.26,0.25,9.36,9.11,SE,Fair,93,77,59,6,0,29.7,0,1724,a,4,0,0,1,0,0,1
27/3/2022,13,30.4,0,10.74,10.74,S,Fair,95,75,53,6,0,29.64,0,1725,a,17,0,1,1,0,0,1
27/3/2022,14,26.01,0.02,8.23,8.21,SSE,Fair,97,75,50,7,0,29.61,0,1726,a,13,0,1,1,0,0,1
27/3/2022,15,21.59,0.64,5.28,4.64,SSW,Fair,97,75,50,9,0,29.58,0,1727,a,16,0,1,1,0,0,1
27/3/2022,16,12.32,1.29,1.28,-0.01,SSW,Fair,97,73,47,8,0,29.52,0,1728,a,16,0,1,1,0,0,1
27/3/2022,17,14.15,7.11,0,-7.11,SW,Fair,97,72,44,7,0,29.52,0,1729,a,14,0,1,1,0,0,1
27/3/2022,18,14.59,12.57,0,-12.57,S,Fair,95,75,53,3,0,29.52,0,1730,a,17,0,1,1,0,0,0
27/3/2022,19,16.19,15.71,0,-15.71,SSE,Fair,91,77,63,2,0,29.55,0,1731,a,13,0,1,1,0,0,0
27/3/2022,20,12.45,13.02,0,-13.02,ESE,Fair,90,77,66,2,0,29.58,0,1732,a,1,0,1,1,0,0,0
27/3/2022,21,12.79,10.78,0,-10.78,,,,,,,,,,1733,a,,,1,1,1,1,0
27/3/2022,22,5.34,10.81,0,-10.81,,,,,,,,,,1734,a,,,1,1,1,1,0
27/3/2022,23,9.64,10.36,0,-10.36,,,,,,,,,,1735,a,,,1,1,1,1,0
28/3/2022,1,8.17,9.49,0,-9.49,,,,,,,,,,1736,a,,,0,1,1,1,0
28/3/2022,2,10.86,9.66,0,-9.66,,,,,,,,,,1737,a,,,0,1,1,1,0
28/3/2022,3,11.72,9.42,0,-9.42,,,,,,,,,,1738,a,,,0,1,1,1,0
28/3/2022,4,7.5,9.2,0,-9.2,,,,,,,,,,1739,a,,,0,1,1,1,0
28/3/2022,5,7.91,9.27,0,-9.27,,,,,,,,,,1740,a,,,0,1,1,1,0
28/3/2022,6,7.83,8.96,0,-8.96,SE,Fair,81,77,89,6,0,29.64,0,1741,a,4,0,0,1,1,1,0
28/3/2022,7,8.81,8.27,0,-8.27,ESE,Fair,82,77,84,3,0,29.67,0,1742,a,1,0,0,1,1,1,0
28/3/2022,8,12.29,7.03,0,-7.03,SE,Fair,84,77,79,9,0,29.67,0,1743,a,4,0,0,1,1,1,1
28/3/2022,9,51.66,19.5,0,-19.5,SE,Fair,88,75,66,13,0,29.7,0,1744,a,4,0,0,1,1,1,1
28/3/2022,10,49.02,35.3,0,-35.3,SSE,Fair,91,77,63,10,0,29.7,0,1745,a,13,0,0,1,1,1,1
28/3/2022,11,54.39,35.55,0,-35.55,S,Partly Cloudy,91,77,63,10,0,29.7,0,1746,a,17,5,0,1,1,1,1
28/3/2022,12,70.47,40.75,0,-40.75,S,Fair,93,77,59,10,0,29.67,0,1747,a,17,0,0,1,1,1,1
28/3/2022,13,71.8,41.87,0,-41.87,S,Fair,95,77,56,12,0,29.64,0,1748,a,17,0,1,1,1,1,1
28/3/2022,14,77.31,51.36,0,-51.36,SSE,Fair,95,77,56,10,0,29.58,0,1749,a,13,0,1,1,1,1,1
28/3/2022,15,59.21,46.22,0,-46.22,SE,Fair,93,77,59,8,0,29.55,0,1750,a,4,0,1,1,1,1,1
28/3/2022,16,53.53,53.22,0,-53.22,E,Fair,91,75,59,8,0,29.52,0,1751,a,12,0,1,1,1,1,1
28/3/2022,17,34.74,43.86,0,-43.86,E,Fair,90,73,59,7,0,29.55,0,1752,a,12,0,1,1,1,1,1
28/3/2022,18,35.08,32.9,0,-32.9,E,Fair,88,72,58,6,0,29.55,0,1753,a,12,0,1,1,1,1,0
28/3/2022,19,14.68,25.97,0,-25.97,VAR,Partly Cloudy,84,73,70,2,0,29.58,0,1754,a,0,5,1,1,1,1,0
28/3/2022,20,8.61,11.81,0,-11.81,S,Partly Cloudy,81,70,70,6,0,29.61,0,1755,a,17,5,1,1,1,1,0
28/3/2022,21,11.49,9.99,0,-9.99,,,,,,,,,,1756,a,,,1,1,1,1,0
28/3/2022,22,11.22,9.87,0,-9.87,,,,,,,,,,1757,a,,,1,1,1,1,0
28/3/2022,23,11.66,9.19,0,-9.19,,,,,,,,,,1758,a,,,1,1,1,1,0
29/3/2022,1,5.47,9.16,0,-9.16,,,,,,,,,,1759,a,,,0,1,1,1,0
29/3/2022,2,7.87,8.9,0,-8.9,,,,,,,,,,1760,a,,,0,1,1,1,0
29/3/2022,3,9.94,8.96,0,-8.96,,,,,,,,,,1761,a,,,0,1,1,1,0
29/3/2022,4,10.58,8.61,0,-8.61,,,,,,,,,,1762,a,,,0,1,1,1,0
29/3/2022,5,4.67,8.56,0,-8.56,,,,,,,,,,1763,a,,,0,1,1,1,0
29/3/2022,6,10.73,8.48,0,-8.48,CALM,Cloudy,77,75,94,0,0,29.67,0,1764,a,9,8,0,1,1,1,0
29/3/2022,7,11.64,7.53,0,-7.53,CALM,Mostly Cloudy,77,77,100,0,0,29.7,0,1765,a,9,4,0,1,1,1,0
29/3/2022,8,14,6.32,0,-6.32,VAR,Mostly Cloudy,79,79,100,2,0,29.7,0,1766,a,0,4,0,1,1,1,1
29/3/2022,9,38.27,11.18,0.01,-11.17,VAR,Mostly Cloudy,82,75,79,2,0,29.73,0,1767,a,0,4,0,1,1,1,1
29/3/2022,10,61.54,34.91,0,-34.91,VAR,Fair,84,75,74,2,0,29.73,0,1768,a,0,0,0,1,1,1,1
29/3/2022,11,54.52,35.56,0,-35.56,S,Partly Cloudy,88,73,62,5,0,29.7,0,1769,a,17,5,0,1,1,1,1
29/3/2022,12,59.36,37.03,0,-37.03,S,Mostly Cloudy,91,73,55,6,0,29.7,0,1770,a,17,4,0,1,1,1,1
29/3/2022,13,56.15,36.5,0,-36.5,VAR,Mostly Cloudy,93,72,49,5,0,29.64,0,1771,a,0,4,1,1,1,1,1
29/3/2022,14,52.15,36.38,0,-36.38,SSW,Mostly Cloudy,93,72,49,7,0,29.58,0,1772,a,16,4,1,1,1,1,1
29/3/2022,15,50.67,33.05,0,-33.05,SSW,Partly Cloudy,93,72,49,6,0,29.55,0,1773,a,16,5,1,1,1,1,1
29/3/2022,16,49.48,39.18,0,-39.18,SSW,Fair,95,70,44,5,0,29.52,0,1774,a,16,0,1,1,1,1,1
29/3/2022,17,40.92,38.71,0,-38.71,SSW,Fair,93,70,46,3,0,29.52,0,1775,a,16,0,1,1,1,1,1
29/3/2022,18,26.27,33.18,0,-33.18,SSW,Fair,93,70,46,3,0,29.52,0,1776,a,16,0,1,1,1,1,0
29/3/2022,19,18.56,25.46,0,-25.46,SSE,Fair,90,72,55,2,0,29.55,0,1777,a,13,0,1,1,1,1,0
29/3/2022,20,25.41,24.25,0,-24.25,E,Fair,86,75,70,2,0,29.58,0,1778,a,12,0,1,1,1,1,0
29/3/2022,21,15.24,21.92,0,-21.92,,,,,,,,,,1779,a,,,1,1,1,1,0
29/3/2022,22,14.04,14.97,0,-14.97,,,,,,,,,,1780,a,,,1,1,1,1,0
29/3/2022,23,8.13,14.09,0,-14.09,,,,,,,,,,1781,a,,,1,1,1,1,0
30/3/2022,1,8.01,9.22,0,-9.22,,,,,,,,,,1782,a,,,0,1,1,1,0
30/3/2022,2,11.72,9.14,0,-9.14,,,,,,,,,,1783,a,,,0,1,1,1,0
30/3/2022,3,7.94,9.08,0,-9.08,,,,,,,,,,1784,a,,,0,1,1,1,0
30/3/2022,4,8.1,8.66,0,-8.66,,,,,,,,,,1785,a,,,0,1,1,1,0
30/3/2022,5,8.22,8.72,0,-8.72,,,,,,,,,,1786,a,,,0,1,1,1,0
30/3/2022,6,7.89,8.33,0,-8.33,ENE,Partly Cloudy,77,72,83,5,0,29.67,0,1787,a,2,5,0,1,1,1,0
30/3/2022,7,10.46,8.03,0,-8.03,E,Mostly Cloudy,77,72,83,5,0,29.7,0,1788,a,12,4,0,1,1,1,0
30/3/2022,8,11.48,7.68,0,-7.68,ENE,Cloudy,77,72,83,3,0,29.73,0,1789,a,2,8,0,1,1,1,1
30/3/2022,9,29.4,13.11,0,-13.11,VAR,Partly Cloudy,81,70,70,5,0,29.75,0,1790,a,0,5,0,1,1,1,1
30/3/2022,10,26.94,26.14,0,-26.14,E,Fair,86,70,58,5,0,29.75,0,1791,a,12,0,0,1,1,1,1
30/3/2022,11,41.1,20.58,0,-20.58,SE,Mostly Cloudy,88,72,58,3,0,29.73,0,1792,a,4,4,0,1,1,1,1
30/3/2022,12,45.62,18.27,0,-18.27,VAR,Mostly Cloudy,90,72,55,5,0,29.7,0,1793,a,0,4,0,1,1,1,1
30/3/2022,13,36.65,20,0,-20,SSE,Partly Cloudy,90,72,55,5,0,29.67,0,1794,a,13,5,1,1,1,1,1
30/3/2022,14,42.31,23.11,0,-23.11,W,Mostly Cloudy,91,72,52,3,0,29.61,0,1795,a,7,4,1,1,1,1,1
30/3/2022,15,41.45,30.92,0,-30.92,VAR,Mostly Cloudy,93,72,49,3,0,29.58,0,1796,a,0,4,1,1,1,1,1
30/3/2022,16,36.35,30.44,0,-30.44,NW,Partly Cloudy,93,70,46,2,0,29.55,0,1797,a,11,5,1,1,1,1,1
30/3/2022,17,36.01,34.18,0,-34.18,VAR,Fair,93,70,46,2,0,29.55,0,1798,a,0,0,1,1,1,1,1
30/3/2022,18,24.94,31.05,0,-31.05,VAR,Fair,91,70,49,2,0,29.55,0,1799,a,0,0,1,1,1,1,0
30/3/2022,19,22.48,25.36,0,-25.36,CALM,Fair,88,73,62,0,0,29.58,0,1800,a,9,0,1,1,1,1,0
30/3/2022,20,22.14,21.86,0,-21.86,CALM,Fair,84,75,74,0,0,29.58,0,1801,a,9,0,1,1,1,1,0
30/3/2022,21,11.05,15.11,0,-15.11,,,,,,,,,,1802,a,,,1,1,1,1,0
30/3/2022,22,7.2,11.3,0,-11.3,,,,,,,,,,1803,a,,,1,1,1,1,0
30/3/2022,23,8.11,8.53,0,-8.53,,,,,,,,,,1804,a,,,1,1,1,1,0
31/3/2022,1,8.08,8.01,0,-8.01,,,,,,,,,,1805,a,,,0,1,1,1,0
31/3/2022,2,9.17,8.05,0,-8.05,,,,,,,,,,1806,a,,,0,1,1,1,0
31/3/2022,3,9.51,7.8,0,-7.8,,,,,,,,,,1807,a,,,0,1,1,1,0
31/3/2022,4,5.42,7.78,0,-7.78,,,,,,,,,,1808,a,,,0,1,1,1,0
31/3/2022,5,10.47,7.7,0,-7.7,,,,,,,,,,1809,a,,,0,1,1,1,0
31/3/2022,6,10.67,7.5,0,-7.5,VAR,Mostly Cloudy,79,77,94,1,0,29.64,0,1810,a,0,4,0,1,1,1,0
31/3/2022,7,7.21,7.17,0,-7.17,VAR,Mostly Cloudy,79,77,94,1,0,29.67,0,1811,a,0,4,0,1,1,1,0
31/3/2022,8,14.69,5.36,0,-5.36,VAR,Fair,82,73,74,1,0,29.7,0,1812,a,0,0,0,1,1,1,1
31/3/2022,9,35.97,15.6,0,-15.6,VAR,Fair,88,73,62,2,0,29.73,0,1813,a,0,0,0,1,1,1,1
31/3/2022,10,44.24,25.39,0,-25.39,VAR,Fair,90,73,59,3,0,29.73,0,1814,a,0,0,0,1,1,1,1
31/3/2022,11,41.53,23.48,0,-23.48,VAR,Partly Cloudy,93,70,46,3,0,29.7,0,1815,a,0,5,0,1,1,1,1
31/3/2022,12,54.04,26.28,0,-26.28,WSW,Mostly Cloudy,93,68,44,5,0,29.67,0,1816,a,6,4,0,1,1,1,1
31/3/2022,13,53.98,31.55,0,-31.55,VAR,Mostly Cloudy,95,70,44,6,0,29.64,0,1817,a,0,4,1,1,1,1,1
31/3/2022,14,61.04,41.89,0,-41.89,VAR,Partly Cloudy,97,68,39,2,0,29.61,0,1818,a,0,5,1,1,1,1,1
31/3/2022,15,52.8,39.03,0,-39.03,NNW,Partly Cloudy,99,68,37,6,0,29.55,0,1819,a,8,5,1,1,1,1,1
31/3/2022,16,61.5,44.58,0,-44.58,NW,Fair,97,66,37,5,0,29.52,0,1820,a,11,0,1,1,1,1,1
31/3/2022,17,59.51,49.89,0,-49.89,VAR,Fair,97,64,34,2,0,29.52,0,1821,a,0,0,1,1,1,1,1
31/3/2022,18,39.13,46.56,0,-46.56,CALM,Fair,97,64,34,0,0,29.55,0,1822,a,9,0,1,1,1,1,0
31/3/2022,19,22.82,35.17,0,-35.17,CALM,Fair,90,72,55,0,0,29.55,0,1823,a,9,0,1,1,1,1,0
31/3/2022,20,14.31,16.1,0,-16.1,SE,Fair,88,72,58,3,0,29.58,0,1824,a,4,0,1,1,1,1,0
31/3/2022,21,10.29,12.19,0,-12.19,,,,,,,,,,1825,a,,,1,1,1,1,0
31/3/2022,22,10.23,11.71,0,-11.71,,,,,,,,,,1826,a,,,1,1,1,1,0
31/3/2022,23,13.62,11.65,0,-11.65,,,,,,,,,,1827,a,,,1,1,1,1,0
1/4/2022,1,10.03,11.03,0,-11.03,,,,,,,,,,1828,a,,,0,1,1,1,0
1/4/2022,2,8.68,10.64,0,-10.64,,,,,,,,,,1829,a,,,0,1,1,1,0
1/4/2022,3,8.36,9.52,0,-9.52,,,,,,,,,,1830,a,,,0,1,1,1,0
1/4/2022,4,8.65,9.25,0,-9.25,,,,,,,,,,1831,a,,,0,1,1,1,0
1/4/2022,5,9.27,9.41,0,-9.41,,,,,,,,,,1832,a,,,0,1,1,1,0
1/4/2022,6,5.29,9.12,0,-9.12,VAR,Fair,81,72,74,2,0,29.64,0,1833,a,0,0,0,1,1,1,0
1/4/2022,7,5.45,8.1,0,-8.1,VAR,Fair,81,70,70,1,0,29.67,0,1834,a,0,0,0,1,1,1,0
1/4/2022,8,12.15,5.65,0,-5.65,NW,Fair,84,72,66,3,0,29.73,0,1835,a,11,0,0,1,1,1,1
1/4/2022,9,43.68,16.58,0,-16.58,NNE,Fair,88,68,52,3,0,29.73,0,1836,a,15,0,0,1,1,1,1
1/4/2022,10,37.73,29.09,0,-29.09,VAR,Fair,90,66,46,3,0,29.75,0,1837,a,0,0,0,1,1,1,1
1/4/2022,11,46.85,26.52,0,-26.52,SSE,Fair,93,66,41,5,0,29.73,0,1838,a,13,0,0,1,1,1,1
1/4/2022,12,59.89,28.39,0,-28.39,S,Partly Cloudy,93,66,41,3,0,29.7,0,1839,a,17,5,0,1,1,1,1
1/4/2022,13,64.88,35.7,0,-35.7,WNW,Mostly Cloudy,95,66,39,6,0,29.67,0,1840,a,5,4,1,1,1,1,1
1/4/2022,14,58.25,45.27,0,-45.27,VAR,Mostly Cloudy,95,64,36,3,0,29.64,0,1841,a,0,4,1,1,1,1,1
1/4/2022,15,50.26,44.92,0,-44.92,WSW,Light Rain,95,70,44,5,0,29.61,0,1842,a,6,6,1,1,1,1,1
1/4/2022,16,52.45,43.27,0,-43.27,N,Showers in the Vicinity,90,72,55,5,0,29.58,0,1843,a,10,13,1,1,1,1,1
1/4/2022,17,40.74,39.36,0,-39.36,SSW,Thunder,88,70,55,8,29,29.61,0,1844,a,16,14,1,1,1,1,1
1/4/2022,18,28.16,34.59,0,-34.59,CALM,Showers in the Vicinity,86,70,58,0,0,29.61,0,1845,a,9,13,1,1,1,1,0
1/4/2022,19,20.21,27.01,0,-27.01,SSE,Fair,82,72,70,6,0,29.61,0,1846,a,13,0,1,1,1,1,0
1/4/2022,22,9.03,10.77,0,-10.77,,,,,,,,,,1847,a,,,1,1,1,1,0
2/4/2022,2,9.74,10.17,0,-10.17,,,,,,,,,,1848,a,,,0,1,1,1,0
2/4/2022,3,9.5,9.46,0,-9.46,,,,,,,,,,1849,a,,,0,1,1,1,0
2/4/2022,4,12.43,9.04,0,-9.04,,,,,,,,,,1850,a,,,0,1,1,1,0
2/4/2022,5,8.53,9.16,0,-9.16,,,,,,,,,,1851,a,,,0,1,1,1,0
2/4/2022,6,6.99,8.95,0,-8.95,CALM,Fair,77,73,89,0,0,29.75,0,1852,a,9,0,0,1,1,1,0
2/4/2022,7,10.69,8.11,0,-8.11,VAR,Fair,79,68,69,2,0,29.78,0,1853,a,0,0,0,1,1,1,0
2/4/2022,8,10.98,4.44,0.11,-4.33,VAR,Fair,84,64,51,2,0,29.78,0,1854,a,0,0,0,1,1,1,1
2/4/2022,9,20.73,1.17,2.54,1.37,NNE,Fair,84,63,48,5,0,29.81,0,1855,a,15,0,0,1,1,1,1
2/4/2022,10,22.93,0.02,6.78,6.76,VAR,Fair,86,61,43,5,0,29.81,0,1856,a,0,0,0,1,1,1,1
2/4/2022,11,41.39,1.15,3.26,2.11,VAR,Fair,88,61,40,5,0,29.81,0,1857,a,0,0,0,1,1,1,1
2/4/2022,12,16.56,1.5,3.28,1.78,VAR,Mostly Cloudy,90,59,36,3,0,29.81,0,1858,a,0,4,0,1,1,1,1
2/4/2022,13,27.02,4.88,1.03,-3.85,VAR,Fair,90,59,36,3,0,29.78,0,1859,a,0,0,1,1,1,1,1
2/4/2022,14,25.43,11.94,0.08,-11.86,S,Fair,88,61,40,6,0,29.75,0,1860,a,17,0,1,1,1,1,1
2/4/2022,15,24.09,16.06,0,-16.06,SE,Fair,84,64,51,12,0,29.73,0,1861,a,4,0,1,1,1,1,1
2/4/2022,16,18.02,13.69,0,-13.69,ESE,Fair,82,64,54,8,0,29.73,0,1862,a,1,0,1,1,1,1,1
2/4/2022,17,10.85,11.03,0,-11.03,ESE,Fair,82,64,54,3,0,29.73,0,1863,a,1,0,1,1,1,1,1
2/4/2022,18,0.35,10.36,0,-10.36,E,Fair,82,64,54,5,0,29.75,0,1864,a,12,0,1,1,1,1,0
2/4/2022,19,8.58,10.45,0,-10.45,E,Fair,79,63,57,7,0,29.78,0,1865,a,12,0,1,1,1,1,0
2/4/2022,20,7.6,9.53,0,-9.53,ENE,Fair,79,61,54,5,0,29.81,0,1866,a,2,0,1,1,1,1,0
2/4/2022,21,7.94,8.14,0,-8.14,,,,,,,,,,1867,a,,,1,1,1,1,0
